TradeDate,ContractDate,PriceCode,OptionTypeCode,StrikePrice,SettlementPrice,HighPrice,LowPrice,Volume,Previous
08-mai-18,01-avr-19,1,2,38,0;18,,,0,0;22
08-mai-18,01-avr-19,1,2,43,0;45,,,0,0;51
08-mai-18,01-avr-19,1,2,50,1;32,,,0,1;28
08-mai-18,01-avr-19,3,1,188,0;3144,,,0,0;3381
08-mai-18,01-avr-19,3,1,192,0;2868,,,0,0;3094
08-mai-18,01-avr-19,3,1,194,0;2734,,,0,0;2955
08-mai-18,01-avr-19,3,1,196,0;2604,,,0,0;2819
08-mai-18,01-avr-19,3,1,199,0;2414,,,0,0;2621
08-mai-18,01-avr-19,3,1,200,0;2352,,,0,0;2557
08-mai-18,01-avr-19,3,1,204,0;2113,,,0,0;2306
08-mai-18,01-avr-19,3,1,206,0;1998,,,0,0;2186
08-mai-18,01-avr-19,3,1,207,0;1942,,,0,0;2127
08-mai-18,01-avr-19,3,1,208,0;1888,,,0,0;2068
08-mai-18,01-avr-19,3,1,209,0;1834,,,0,0;2011
08-mai-18,01-avr-19,3,1,210,0;1781,,,1,0;1955
08-mai-18,01-avr-19,3,1,211,0;173,0;179,0;179,1,
08-mai-18,01-avr-19,3,1,215,0;1534,,,0,0;1689
08-mai-18,01-avr-19,3,1,222,0;1231,,,0,0;1361
08-mai-18,01-avr-19,3,1,223,0;1192,,,0,0;1318
08-mai-18,01-avr-19,3,1,225,0;1116,,,0,0;1236
08-mai-18,01-avr-19,3,2,184,0;0752,,,0,0;0671
08-mai-18,01-avr-19,3,2,197,0;1144,,,0,0;1029
08-mai-18,01-avr-19,3,2,200,0;1252,0;1365,0;1365,1,
08-mai-18,01-avr-19,3,2,205,0;1449,,,0,0;1312
08-mai-18,01-avr-19,3,2,207,0;1533,,,0,0;139
08-mai-18,01-avr-19,4,1,224,0;1183,,,0,0;1274
08-mai-18,01-avr-19,4,1,228,0;1066,,,0,0;115
08-mai-18,01-avr-19,4,1,230,0;1012,,,0,0;1092
08-mai-18,01-mai-19,1,1,55;5,11;11,,,0,12;14
08-mai-18,01-mai-19,1,1,60,8;11,,,0,9
08-mai-18,01-mai-19,1,2,34,0;11,,,0,0;11
08-mai-18,01-mai-19,1,2,60,4;34,4;25,4;25,1,
08-mai-18,01-mai-19,1,2,62;5,5;3,,,0,4;82
08-mai-18,01-mai-19,3,1,198,0;2422,,,0,0;2628
08-mai-18,01-mai-19,3,1,199,0;2364,,,0,0;2565
08-mai-18,01-mai-19,3,1,206,0;1981,,,0,0;2157
08-mai-18,01-mai-19,3,1,208,0;1881,,,0,0;2049
08-mai-18,01-mai-19,3,1,210,0;1786,,,1,
08-mai-18,01-mai-19,3,1,230,0;1036,,,0,0;1138
08-mai-18,01-mai-19,3,2,200,0;1313,0;148,0;148,1,
08-mai-18,01-juin-19,1,1,35,28;29,,,0,29;55
08-mai-18,01-juin-19,1,1,37,26;33,,,0,27;57
08-mai-18,01-juin-19,1,1,38,25;37,,,0,26;6
08-mai-18,01-juin-19,1,1,40,23;48,,22;79,0,24;69
08-mai-18,01-juin-19,1,1,42,21;64,,20;98,0,22;82
08-mai-18,01-juin-19,1,1,44,19;86,,19;25,0,21;01
08-mai-18,01-juin-19,1,1,45,19,,18;41,0,20;14
08-mai-18,01-juin-19,1,1,46,18;15,,17;59,0,19;28
08-mai-18,01-juin-19,1,1,47,17;32,,16;78,0,18;44
08-mai-18,01-juin-19,1,1,47;5,16;91,,16;38,0,18;03
08-mai-18,01-juin-19,1,1,48,16;5,,15;98,0,17;61
08-mai-18,01-juin-19,1,1,48;5,16;1,,15;59,0,17;21
08-mai-18,01-juin-19,1,1,50,14;92,,14;43,0,16
08-mai-18,01-juin-19,1,1,50;5,14;53,,14;06,0,15;61
08-mai-18,01-juin-19,1,1,51,14;15,,13;69,0,15;22
08-mai-18,01-juin-19,1,1,51;5,13;78,,13;32,0,14;83
08-mai-18,01-juin-19,1,1,52,13;4,,12;96,0,14;45
08-mai-18,01-juin-19,1,1,53,12;67,,12;24,0,13;7
08-mai-18,01-juin-19,1,1,53;5,12;31,,11;88,0,13;32
08-mai-18,01-juin-19,1,1,54,11;95,,11;53,0,12;95
08-mai-18,01-juin-19,1,1,54;5,11;59,,11;19,0,12;58
08-mai-18,01-juin-19,1,1,55,11;24,,10;85,0,12;22
08-mai-18,01-juin-19,1,1,55;5,10;89,,10;51,0,11;86
08-mai-18,01-juin-19,1,1,56,10;55,,10;17,0,11;5
08-mai-18,01-juin-19,1,1,56;5,10;21,,9;84,0,11;15
08-mai-18,01-juin-19,1,1,57,9;87,,9;51,0,10;8
08-mai-18,01-juin-19,1,1,57;5,9;53,,9;19,0,10;46
08-mai-18,01-juin-19,1,1,58,9;2,,8;87,0,10;11
08-mai-18,01-juin-19,1,1,58;5,8;88,,8;55,0,9;78
08-mai-18,01-juin-19,1,1,59,8;56,,8;24,0,9;44
08-mai-18,01-juin-19,1,1,59;5,8;24,,7;93,0,9;11
08-mai-18,01-juin-19,1,1,60,7;94,,7;63,0,8;79
08-mai-18,01-juin-19,1,1,60;5,7;63,,7;34,0,8;47
08-mai-18,01-juin-19,1,1,61,7;33,,7;05,0,8;15
08-mai-18,01-juin-19,1,1,61;5,7;04,,6;76,0,7;85
08-mai-18,01-juin-19,1,1,62,6;75,,6;49,0,7;54
08-mai-18,01-juin-19,1,1,62;5,6;47,6;76,6;22,1,7;24
08-mai-18,01-juin-19,1,1,63,6;2,,5;96,0,6;95
08-mai-18,01-juin-19,1,1,64,5;7,,5;41,0,6;37
08-mai-18,01-juin-19,1,1,64;5,5;45,,5;17,0,6;1
08-mai-18,01-juin-19,1,1,65,5;21,,4;94,0,5;82
08-mai-18,01-juin-19,1,1,66,4;73,,4;5,0,5;31
08-mai-18,01-juin-19,1,1,67,4;29,,4;09,0,4;83
08-mai-18,01-juin-19,1,1,68,3;87,,3;72,0,4;38
08-mai-18,01-juin-19,1,1,68;5,3;68,,3;53,0,4;17
08-mai-18,01-juin-19,1,1,69,3;49,,3;36,0,3;96
08-mai-18,01-juin-19,1,1,70,3;14,,3;04,0,3;58
08-mai-18,01-juin-19,1,1,70;5,2;98,,2;88,0,3;4
08-mai-18,01-juin-19,1,1,71;5,2;67,,2;6,0,3;05
08-mai-18,01-juin-19,1,1,72,2;53,,2;47,0,2;89
08-mai-18,01-juin-19,1,1,72;5,2;4,,2;34,0,2;74
08-mai-18,01-juin-19,1,1,75,1;83,1;99,1;81,1,2;1
08-mai-18,01-juin-19,1,1,76,1;64,,1;64,0,1;88
08-mai-18,01-juin-19,1,1,78,1;33,,1;35,0,1;51
08-mai-18,01-juin-19,1,1,80,1;09,,1;13,0,1;23
08-mai-18,01-juin-19,1,1,81,0;98,0;99,0;99,1,
08-mai-18,01-juin-19,1,1,82,0;89,,0;94,0,1
08-mai-18,01-juin-19,1,1,85,0;66,0;73,0;72,354,0;74
08-mai-18,01-juin-19,1,1,87,0;55,,,0,0;61
08-mai-18,01-juin-19,1,1,90,0;43,,,0,0;47
08-mai-18,01-juin-19,1,1,95,0;29,,,0,0;31
08-mai-18,01-juin-19,1,1,98,0;24,,,0,0;25
08-mai-18,01-juin-19,1,1,100,0;21,,,0,0;22
08-mai-18,01-juin-19,1,1,120,0;1,,,0,0;07
08-mai-18,01-juin-19,1,2,24,0;01,,,0,0;01
08-mai-18,01-juin-19,1,2,30,0;06,,,0,0;05
08-mai-18,01-juin-19,1,2,34,0;15,,,0,0;12
08-mai-18,01-juin-19,1,2,35,0;18,,,0,0;15
08-mai-18,01-juin-19,1,2,36,0;22,,,0,0;18
08-mai-18,01-juin-19,1,2,37,0;26,,,0,0;22
08-mai-18,01-juin-19,1,2,37;5,0;28,0;25,,0,0;24
08-mai-18,01-juin-19,1,2,38,0;31,0;27,,0,0;26
08-mai-18,01-juin-19,1,2,39,0;37,0;34,,0,0;31
08-mai-18,01-juin-19,1,2,39;5,0;4,0;38,,0,0;34
08-mai-18,01-juin-19,1,2,40,0;44,0;42,,0,0;37
08-mai-18,01-juin-19,1,2,42,0;6,0;61,,0,0;51
08-mai-18,01-juin-19,1,2,42;5,0;65,0;67,,0,0;55
08-mai-18,01-juin-19,1,2,43,0;7,0;73,,0,0;6
08-mai-18,01-juin-19,1,2,44,0;82,0;87,,0,0;71
08-mai-18,01-juin-19,1,2,45,0;95,1;01,0;95,1,0;83
08-mai-18,01-juin-19,1,2,46,1;1,1;18,,0,0;97
08-mai-18,01-juin-19,1,2,47,1;26,1;36,,0,1;12
08-mai-18,01-juin-19,1,2,47;5,1;34,1;45,,0,1;2
08-mai-18,01-juin-19,1,2,48,1;43,1;55,,0,1;29
08-mai-18,01-juin-19,1,2,50,1;83,1;97,1;72,200,1;66
08-mai-18,01-juin-19,1,2,50;5,1;94,2;08,,0,1;76
08-mai-18,01-juin-19,1,2,51,2;05,2;2,,0,1;86
08-mai-18,01-juin-19,1,2,52,2;29,2;46,,0,2;08
08-mai-18,01-juin-19,1,2,52;5,2;42,2;59,,0,2;2
08-mai-18,01-juin-19,1,2,53,2;54,2;72,,0,2;32
08-mai-18,01-juin-19,1,2,53;5,2;67,2;86,,0,2;44
08-mai-18,01-juin-19,1,2,54,2;81,3,,0,2;56
08-mai-18,01-juin-19,1,2,55,3;09,3;29,,0,2;81
08-mai-18,01-juin-19,1,2,56,3;38,3;6,,0,3;08
08-mai-18,01-juin-19,1,2,56;5,3;53,3;76,,0,3;22
08-mai-18,01-juin-19,1,2,57,3;69,3;92,,0,3;37
08-mai-18,01-juin-19,1,2,57;5,3;84,4;09,,0,3;52
08-mai-18,01-juin-19,1,2,58,4;01,4;26,,0,3;67
08-mai-18,01-juin-19,1,2,58;5,4;17,4;43,,0,3;82
08-mai-18,01-juin-19,1,2,59,4;35,4;61,,0,3;98
08-mai-18,01-juin-19,1,2,60,4;71,4;99,,0,4;31
08-mai-18,01-juin-19,1,2,60;5,4;89,5;18,,0,4;48
08-mai-18,01-juin-19,1,2,61,5;09,5;39,,0,4;66
08-mai-18,01-juin-19,1,2,61;5,5;28,5;6,,0,4;84
08-mai-18,01-juin-19,1,2,62,5;49,5;81,,0,5;03
08-mai-18,01-juin-19,1,2,62;5,5;7,6;03,,0,5;22
08-mai-18,01-juin-19,1,2,65,6;9,7;18,,0,6;27
08-mai-18,01-juin-19,1,2,67,7;95,8;29,,0,7;24
08-mai-18,01-juin-19,1,2,67;5,8;23,8;59,7;94,1,7;5
08-mai-18,01-juin-19,1,2,68,8;52,8;89,,0,7;77
08-mai-18,01-juin-19,1,2,68;5,8;82,9;2,,0,8;05
08-mai-18,01-juin-19,1,2,70,9;76,10;18,,0,8;94
08-mai-18,01-juin-19,1,2,71,10;42,10;87,9;99,1,
08-mai-18,01-juin-19,1,2,71;5,10;77,11;22,,0,9;9
08-mai-18,01-juin-19,1,2,72;5,11;48,11;95,,0,10;57
08-mai-18,01-juin-19,3,1,205,0;2046,,,0,0;2224
08-mai-18,01-juil-19,1,1,59,8;33,,,0,9;16
08-mai-18,01-juil-19,1,1,60,7;72,,,0,8;52
08-mai-18,01-juil-19,1,1,90,0;45,,,0,0;49
08-mai-18,01-juil-19,1,2,50,2;05,,,0,1;87
08-mai-18,01-août-19,1,1,60,7;52,,,0,8;26
08-mai-18,01-sept-19,1,1,35,26;73,,,0,27;84
08-mai-18,01-sept-19,1,1,40,22;07,,,0,23;11
08-mai-18,01-sept-19,1,1,50,13;92,,,0,14;85
08-mai-18,01-sept-19,1,1,52,12;49,,,0,13;38
08-mai-18,01-sept-19,1,1,55,10;44,,,0,11;27
08-mai-18,01-sept-19,1,1,57,9;15,,,0,9;92
08-mai-18,01-sept-19,1,1,57;5,8;84,,,0,9;6
08-mai-18,01-sept-19,1,1,58,8;53,,,0,9;28
08-mai-18,01-sept-19,1,1,58;5,8;23,,,0,8;96
08-mai-18,01-sept-19,1,1,59,7;93,,,0,8;65
08-mai-18,01-sept-19,1,1,60,7;34,,,0,8;04
08-mai-18,01-sept-19,1,1,60;5,7;05,,,0,7;74
08-mai-18,01-sept-19,1,1,61,6;78,,,0,7;44
08-mai-18,01-sept-19,1,1,62,6;24,,,0,6;87
08-mai-18,01-sept-19,1,1,63,5;73,,,0,6;33
08-mai-18,01-sept-19,1,1,65,4;79,,,0,5;31
08-mai-18,01-sept-19,1,1,70,2;95,,,0,3;29
08-mai-18,01-sept-19,1,2,35,0;32,,,0,0;26
08-mai-18,01-sept-19,1,2,40,0;7,,,0,0;59
08-mai-18,01-sept-19,1,2,45,1;39,,,0,1;24
08-mai-18,01-sept-19,1,2,50,2;46,,,200,2;26
08-mai-18,01-sept-19,1,2,52,3,,,0,2;76
08-mai-18,01-sept-19,1,2,55,3;9,,,200,3;6
08-mai-18,01-sept-19,1,2,60,5;7,5;75,5;75,1,5;27
08-mai-18,01-oct-19,1,1,60,7;2,,,0,7;85
08-mai-18,01-nov-19,1,1,60,7;05,,,0,7;66
08-mai-18,01-déc-19,1,1,30,30;33,,,0,31;38
08-mai-18,01-déc-19,1,1,35,25;47,,24;99,0,26;45
08-mai-18,01-déc-19,1,1,38,22;72,,22;24,0,23;65
08-mai-18,01-déc-19,1,1,39,21;83,,21;39,0,22;75
08-mai-18,01-déc-19,1,1,40,20;96,,20;59,0,21;86
08-mai-18,01-déc-19,1,1,43,18;47,,18;18,0,19;32
08-mai-18,01-déc-19,1,1,44,17;67,,17;41,0,18;51
08-mai-18,01-déc-19,1,1,45,16;89,,16;66,0,17;72
08-mai-18,01-déc-19,1,1,47,15;37,,15;19,0,16;18
08-mai-18,01-déc-19,1,1,47;5,15,,14;84,0,15;8
08-mai-18,01-déc-19,1,1,48,14;64,,14;48,0,15;43
08-mai-18,01-déc-19,1,1,48;5,14;27,,14;13,0,15;06
08-mai-18,01-déc-19,1,1,49,13;92,,13;78,0,14;7
08-mai-18,01-déc-19,1,1,49;5,13;56,,13;44,0,14;34
08-mai-18,01-déc-19,1,1,50,13;21,,12;84,0,13;98
08-mai-18,01-déc-19,1,1,50;5,12;86,,12;5,0,13;63
08-mai-18,01-déc-19,1,1,51,12;52,,12;16,0,13;28
08-mai-18,01-déc-19,1,1,51;5,12;18,,11;83,0,12;93
08-mai-18,01-déc-19,1,1,52,11;84,,11;5,0,12;58
08-mai-18,01-déc-19,1,1,52;5,11;51,,11;17,0,12;24
08-mai-18,01-déc-19,1,1,53,11;18,,10;84,0,11;9
08-mai-18,01-déc-19,1,1,53;5,10;85,,10;52,0,11;56
08-mai-18,01-déc-19,1,1,54,10;52,,10;2,0,11;23
08-mai-18,01-déc-19,1,1,54;5,10;2,,9;89,0,10;89
08-mai-18,01-déc-19,1,1,55,9;88,,9;58,0,10;56
08-mai-18,01-déc-19,1,1,55;5,9;57,,9;27,0,10;24
08-mai-18,01-déc-19,1,1,56,9;26,,8;97,0,9;91
08-mai-18,01-déc-19,1,1,56;5,8;95,,8;66,0,9;6
08-mai-18,01-déc-19,1,1,57,8;65,,8;37,0,9;28
08-mai-18,01-déc-19,1,1,57;5,8;35,,8;08,0,8;98
08-mai-18,01-déc-19,1,1,58,8;05,,7;79,0,8;67
08-mai-18,01-déc-19,1,1,58;5,7;76,,7;51,0,8;37
08-mai-18,01-déc-19,1,1,59,7;47,,7;23,0,8;08
08-mai-18,01-déc-19,1,1,59;5,7;19,,6;96,0,7;79
08-mai-18,01-déc-19,1,1,60,6;91,,6;7,62,7;5
08-mai-18,01-déc-19,1,1,61,6;39,,6;15,0,6;95
08-mai-18,01-déc-19,1,1,61;5,6;13,,5;91,0,6;68
08-mai-18,01-déc-19,1,1,62,5;88,,5;67,0,6;42
08-mai-18,01-déc-19,1,1,62;5,5;64,,5;45,0,6;17
08-mai-18,01-déc-19,1,1,63,5;41,,5;23,0,5;91
08-mai-18,01-déc-19,1,1,64,4;96,,4;81,0,5;43
08-mai-18,01-déc-19,1,1,65,4;53,,4;41,0,4;97
08-mai-18,01-déc-19,1,1,66,4;14,,4;04,0,4;55
08-mai-18,01-déc-19,1,1,67,3;76,,3;69,0,4;16
08-mai-18,01-déc-19,1,1,67;5,3;59,,3;53,0,3;97
08-mai-18,01-déc-19,1,1,68,3;42,,3;37,0,3;79
08-mai-18,01-déc-19,1,1,69,3;11,,3;08,0,3;45
08-mai-18,01-déc-19,1,1,70,2;82,,2;81,62,3;14
08-mai-18,01-déc-19,1,1,70;5,2;69,,2;69,0,2;99
08-mai-18,01-déc-19,1,1,71,2;56,,2;57,0,2;86
08-mai-18,01-déc-19,1,1,72,2;32,,2;34,0,2;6
08-mai-18,01-déc-19,1,1,72;5,2;21,,2;24,0,2;49
08-mai-18,01-déc-19,1,1,73,2;1,,2;15,0,2;37
08-mai-18,01-déc-19,1,1,74,1;91,,1;97,0,2;16
08-mai-18,01-déc-19,1,1,75,1;74,,1;81,2,1;97
08-mai-18,01-déc-19,1,1,76,1;6,,1;68,0,1;8
08-mai-18,01-déc-19,1,1,80,1;13,1;25,1;21,77,1;28
08-mai-18,01-déc-19,1,1,82,0;95,,,0,1;08
08-mai-18,01-déc-19,1,1,82;5,0;91,,,0,1;04
08-mai-18,01-déc-19,1,1,83,0;87,,,0,1
08-mai-18,01-déc-19,1,1,85,0;74,,,0,0;85
08-mai-18,01-déc-19,1,1,87,0;63,,,0,0;74
08-mai-18,01-déc-19,1,1,88,0;59,,,0,0;69
08-mai-18,01-déc-19,1,1,89,0;55,,,0,0;64
08-mai-18,01-déc-19,1,1,90,0;51,,,0,0;6
08-mai-18,01-déc-19,1,1,91,0;48,,,0,0;56
08-mai-18,01-déc-19,1,1,92;5,0;44,,,0,0;51
08-mai-18,01-déc-19,1,1,95,0;38,,,0,0;43
08-mai-18,01-déc-19,1,1,100,0;29,,,0,0;32
08-mai-18,01-déc-19,1,1,105,0;22,,,0,0;25
08-mai-18,01-déc-19,1,1,109;5,0;18,,,0,0;2
08-mai-18,01-déc-19,1,1,110,0;18,,,0,0;19
08-mai-18,01-déc-19,1,1,115,0;14,,,0,0;15
08-mai-18,01-déc-19,1,1,120,0;12,,,0,0;12
08-mai-18,01-déc-19,1,1,125,0;09,,,0,0;09
08-mai-18,01-déc-19,1,1,130,0;07,,,0,0;07
08-mai-18,01-déc-19,1,1,135,0;06,,,0,0;06
08-mai-18,01-déc-19,1,1,140,0;05,,,0,0;05
08-mai-18,01-déc-19,1,1,150,0;04,,,0,0;03
08-mai-18,01-déc-19,1,1,200,0;01,,,0,0;01
08-mai-18,01-déc-19,1,2,20,0;03,,,0,0;02
08-mai-18,01-déc-19,1,2,22,0;04,,,0,0;04
08-mai-18,01-déc-19,1,2,23,0;05,,,0,0;05
08-mai-18,01-déc-19,1,2,25,0;08,,,0,0;07
08-mai-18,01-déc-19,1,2,30,0;21,,,0,0;17
08-mai-18,01-déc-19,1,2,32,0;3,,,0,0;24
08-mai-18,01-déc-19,1,2,33,0;35,,,0,0;28
08-mai-18,01-déc-19,1,2,34,0;41,,,0,0;33
08-mai-18,01-déc-19,1,2,35,0;48,0;4,,0,0;39
08-mai-18,01-déc-19,1,2,37,0;65,0;57,,0,0;53
08-mai-18,01-déc-19,1,2,38,0;75,0;69,,0,0;62
08-mai-18,01-déc-19,1,2,39,0;87,0;83,,0,0;73
08-mai-18,01-déc-19,1,2,39;5,0;93,0;9,,0,0;79
08-mai-18,01-déc-19,1,2,40,1,0;97,,0,0;85
08-mai-18,01-déc-19,1,2,42,1;31,1;32,,0,1;13
08-mai-18,01-déc-19,1,2,43,1;48,1;58,1;58,1,1;29
08-mai-18,01-déc-19,1,2,44,1;67,1;71,,0,1;47
08-mai-18,01-déc-19,1,2,45,1;88,1;96,,0,1;67
08-mai-18,01-déc-19,1,2,46,2;1,2;17,,0,1;88
08-mai-18,01-déc-19,1,2,47,2;33,2;42,,0,2;1
08-mai-18,01-déc-19,1,2,47;5,2;45,2;55,,0,2;22
08-mai-18,01-déc-19,1,2,48,2;57,2;68,,0,2;34
08-mai-18,01-déc-19,1,2,49,2;84,2;95,,0,2;59
08-mai-18,01-déc-19,1,2,50,3;11,3;23,,60,2;85
08-mai-18,01-déc-19,1,2,50;5,3;25,3;38,,0,2;99
08-mai-18,01-déc-19,1,2,51,3;4,3;53,,0,3;13
08-mai-18,01-déc-19,1,2,52,3;7,3;83,,0,3;41
08-mai-18,01-déc-19,1,2,53,4;01,4;15,,0,3;71
08-mai-18,01-déc-19,1,2,53;5,4;17,4;31,,0,3;86
08-mai-18,01-déc-19,1,2,54,4;34,4;48,,0,4;02
08-mai-18,01-déc-19,1,2,54;5,4;51,4;65,,0,4;17
08-mai-18,01-déc-19,1,2,55,4;68,4;83,,0,4;33
08-mai-18,01-déc-19,1,2,55;5,4;85,5,,0,4;49
08-mai-18,01-déc-19,1,2,56,5;03,5;18,,0,4;66
08-mai-18,01-déc-19,1,2,56;5,5;21,5;37,,0,4;83
08-mai-18,01-déc-19,1,2,57,5;4,5;56,,0,5
08-mai-18,01-déc-19,1,2,57;5,5;58,5;75,,0,5;19
08-mai-18,01-déc-19,1,2,58,5;77,5;95,,0,5;37
08-mai-18,01-déc-19,1,2,59,6;17,6;5,6;05,1,5;75
08-mai-18,01-déc-19,1,2,59;5,6;38,6;58,,0,5;95
08-mai-18,01-déc-19,1,2,60,6;59,6;8,,60,6;16
08-mai-18,01-déc-19,1,2,61,7;04,7;26,,0,6;58
08-mai-18,01-déc-19,1,2,62;5,7;76,7;95,,0,7;26
08-mai-18,01-déc-19,1,2,63;5,8;27,8;48,,0,7;74
08-mai-18,01-déc-19,1,2,65,9;1,9;34,,0,8;51
08-mai-18,01-déc-19,1,2,66,9;67,9;94,,0,9;06
08-mai-18,01-déc-19,1,2,67,10;28,10;57,,0,9;65
08-mai-18,01-déc-19,1,2,68,10;91,11;23,,0,10;26
08-mai-18,01-déc-19,1,2,70,12;28,12;63,,0,11;57
08-mai-18,01-déc-19,1,2,73,14;5,14;96,,0,13;74
08-mai-18,01-déc-19,1,2,80,20;43,20;98,,0,19;54
08-mai-18,01-janv-20,1,1,68,3;36,,,0,3;68
08-mai-18,01-janv-20,1,1,83,0;92,,,0,1;01
08-mai-18,01-janv-20,1,2,60,6;88,6;9,6;9,1,
08-mai-18,01-juin-20,1,1,40,19;06,,,0,19;77
08-mai-18,01-juin-20,1,1,48,13;13,,,0,13;76
08-mai-18,01-juin-20,1,1,48;5,12;79,,,0,13;42
08-mai-18,01-juin-20,1,1,49,12;46,,,0,13;07
08-mai-18,01-juin-20,1,1,50,11;81,,,0,12;4
08-mai-18,01-juin-20,1,1,53,9;94,,,0,10;45
08-mai-18,01-juin-20,1,1,56,8;19,,,0,8;65
08-mai-18,01-juin-20,1,1,57,7;64,,,0,8;08
08-mai-18,01-juin-20,1,1,58,7;11,,,0,7;54
08-mai-18,01-juin-20,1,1,70,2;65,,,0,2;86
08-mai-18,01-juin-20,1,1,100,0;39,,,0,0;4
08-mai-18,01-juin-20,1,2,40,1;54,,,0,1;42
08-mai-18,01-juin-20,1,2,48,3;45,,,0,3;25
08-mai-18,01-juin-20,1,2,50,4;08,,,0,3;84
08-mai-18,01-juin-20,1,2,53,5;12,,,0,4;8
08-mai-18,01-juin-20,1,2,55,5;88,,,0,5;53
08-mai-18,01-juin-20,1,2,56,6;28,,,0,5;91
08-mai-18,01-déc-20,1,1,35,21;76,,,0,22;4
08-mai-18,01-déc-20,1,1,38,19;28,,,0,19;9
08-mai-18,01-déc-20,1,1,40,17;72,,,0,18;32
08-mai-18,01-déc-20,1,1,45,14;09,,,0,14;64
08-mai-18,01-déc-20,1,1,47;5,12;44,,,0,12;94
08-mai-18,01-déc-20,1,1,48,12;12,,,0,12;61
08-mai-18,01-déc-20,1,1,49,11;5,,,0,11;96
08-mai-18,01-déc-20,1,1,49;5,11;19,,,0,11;64
08-mai-18,01-déc-20,1,1,50,10;89,,,0,11;33
08-mai-18,01-déc-20,1,1,51,10;3,,,0,10;71
08-mai-18,01-déc-20,1,1,51;5,10;01,,,0,10;41
08-mai-18,01-déc-20,1,1,52;5,9;44,,,0,9;82
08-mai-18,01-déc-20,1,1,53,9;16,,,0,9;53
08-mai-18,01-déc-20,1,1,53;5,8;88,,,0,9;25
08-mai-18,01-déc-20,1,1,54,8;61,,,0,8;97
08-mai-18,01-déc-20,1,1,54;5,8;34,,,0,8;69
08-mai-18,01-déc-20,1,1,55,8;08,,,0,8;42
08-mai-18,01-déc-20,1,1,56,7;57,,,0,7;9
08-mai-18,01-déc-20,1,1,57,7;08,,,0,7;39
08-mai-18,01-déc-20,1,1,59;5,5;92,,,0,6;22
08-mai-18,01-déc-20,1,1,60,5;71,,,0,6
08-mai-18,01-déc-20,1,1,62,4;92,,,0,5;18
08-mai-18,01-déc-20,1,1,65,3;9,,,0,4;11
08-mai-18,01-déc-20,1,1,66;5,3;48,,,0,3;65
08-mai-18,01-déc-20,1,1,68,3;1,,,0,3;26
08-mai-18,01-déc-20,1,1,70,2;66,,,150,2;79
08-mai-18,01-déc-20,1,1,75,1;84,,,0,1;92
08-mai-18,01-déc-20,1,1,80,1;32,,,0,1;38
08-mai-18,01-déc-20,1,1,85,0;96,,,0,1;01
08-mai-18,01-déc-20,1,1,91,0;7,,,0,0;74
08-mai-18,01-déc-20,1,1,95,0;59,,,0,0;62
08-mai-18,01-déc-20,1,1,100,0;48,,,0,0;51
08-mai-18,01-déc-20,1,1,105,0;39,,,0,0;41
08-mai-18,01-déc-20,1,1,120,0;22,,,0,0;23
08-mai-18,01-déc-20,1,1,125,0;18,,,0,0;19
08-mai-18,01-déc-20,1,1,130,0;15,,,0,0;16
08-mai-18,01-déc-20,1,1,140,0;11,,,0,0;11
08-mai-18,01-déc-20,1,1,150,0;08,,,0,0;08
08-mai-18,01-déc-20,1,1,175,0;04,,,0,0;04
08-mai-18,01-déc-20,1,2,20,0;05,,,0,0;05
08-mai-18,01-déc-20,1,2,30,0;56,,,0,0;52
08-mai-18,01-déc-20,1,2,35,1;17,,,0,1;1
08-mai-18,01-déc-20,1,2,37;5,1;58,,,0,1;49
08-mai-18,01-déc-20,1,2,38,1;68,,,0,1;58
08-mai-18,01-déc-20,1,2,40,2;08,,,0,1;97
08-mai-18,01-déc-20,1,2,42,2;54,,,0,
08-mai-18,01-déc-20,1,2,43,2;78,,,0,2;65
08-mai-18,01-déc-20,1,2,45,3;32,,,0,3;17
08-mai-18,01-déc-20,1,2,48,4;25,,,0,4;05
08-mai-18,01-déc-20,1,2,50,4;95,,,0,4;69
08-mai-18,01-déc-20,1,2,52,5;71,,,0,5;41
08-mai-18,01-déc-20,1,2,53,6;11,,,0,5;79
08-mai-18,01-déc-20,1,2,54,6;52,,,0,6;19
08-mai-18,01-déc-20,1,2,55,6;95,,,0,6;61
08-mai-18,01-déc-20,1,2,70,16;01,,,0,15;44
08-mai-18,01-déc-20,1,2,84;5,28;64,,,0,27;97
08-mai-18,01-déc-20,1,2,91,34;89,,,0,34;2
08-mai-18,01-déc-21,1,1,50,9;82,,,0,10;01
08-mai-18,01-déc-21,1,1,52,8;79,,,0,8;95
08-mai-18,01-déc-21,1,1,52;5,8;54,,,0,8;7
08-mai-18,01-déc-21,1,1,55,7;38,,,0,7;51
08-mai-18,01-déc-21,1,1,60,5;4,,,0,5;48
08-mai-18,01-déc-21,1,1,65,3;87,,,0,3;9
08-mai-18,01-déc-21,1,1,70,2;78,,,0,2;78
08-mai-18,01-déc-21,1,1,75,2;04,,,0,2;03
08-mai-18,01-déc-21,1,1,81,1;46,,,0,1;44
08-mai-18,01-déc-21,1,1,99,0;64,,,0,0;62
08-mai-18,01-déc-21,1,1,100,0;61,,,0,0;6
08-mai-18,01-déc-21,1,1,130,0;24,,,0,0;23
08-mai-18,01-déc-21,1,2,50,6;49,,,0,6;24
08-mai-18,01-déc-21,1,2,70,18;54,,,0,18;1
