TradeDate;Contractdate;PriceCode;SettlementPrice;HighPrice;LowPrice;Volume;OpenInterest
24/03/2009;01/10/2011;1;71;0;0;0;0
24/03/2009;01/11/2011;1;71;0;0;0;0
24/03/2009;01/12/2011;1;71;0;0;0;0
24/03/2009;01/01/2012;1;72;0;0;0;0
24/03/2009;01/02/2012;1;72;0;0;0;0
24/03/2009;01/03/2012;1;72;0;0;0;0
24/03/2009;01/04/2012;1;72;0;0;0;0
24/03/2009;01/05/2012;1;73;0;0;0;0
24/03/2009;01/06/2012;1;73;0;0;0;0
24/03/2009;01/07/2012;1;73;0;0;0;0
24/03/2009;01/08/2012;1;73;0;0;0;0
24/03/2009;01/09/2012;1;73;0;0;0;0
24/03/2009;01/10/2012;1;73;0;0;0;0
24/03/2009;01/11/2012;1;74;0;0;0;0
24/03/2009;01/01/2013;1;74;0;0;0;0
24/03/2009;01/02/2013;1;74;0;0;0;0
24/03/2009;01/03/2013;1;74;0;0;0;0
24/03/2009;01/04/2013;1;74;0;0;0;0
24/03/2009;01/05/2013;1;75;0;0;0;0
24/03/2009;01/06/2013;1;75;0;0;0;0
24/03/2009;01/07/2013;1;75;0;0;0;0
24/03/2009;01/08/2013;1;75;0;0;0;0
24/03/2009;01/09/2013;1;75;0;0;0;0
24/03/2009;01/10/2013;1;76;0;0;0;0
24/03/2009;01/11/2013;1;76;0;0;0;0
24/03/2009;01/12/2013;1;76;0;0;0;0
24/03/2009;01/01/2014;1;76;0;0;0;0
24/03/2009;01/02/2014;1;76;0;0;0;0
24/03/2009;01/03/2014;1;76;0;0;0;0
24/03/2009;01/04/2014;1;77;0;0;0;0
24/03/2009;01/05/2014;1;77;0;0;0;0
24/03/2009;01/06/2014;1;77;0;0;0;0
24/03/2009;01/07/2014;1;77;0;0;0;0
24/03/2009;01/08/2014;1;77;0;0;0;0
24/03/2009;01/09/2014;1;78;0;0;0;0
24/03/2009;01/10/2014;1;78;0;0;0;0
24/03/2009;01/11/2014;1;78;0;0;0;0
24/03/2009;01/12/2014;1;78;0;0;0;0
24/03/2009;01/06/2015;1;79;0;0;0;0
24/03/2009;01/12/2015;1;80;0;0;0;0
24/03/2009;01/06/2016;1;81;0;0;0;0
24/03/2009;01/12/2016;1;82;0;0;0;0
24/03/2009;01/06/2017;1;83;0;0;0;0
24/03/2009;01/12/2017;1;84;0;0;0;0
24/03/2009;01/05/2009;1;53;54;52;212790;0
24/03/2009;01/06/2009;1;55;55;54;75464;0
24/03/2009;01/07/2009;1;57;57;55;20620;0
24/03/2009;01/11/2009;1;60;60;59;8020;0
24/03/2009;01/12/2009;1;61;62;60;25186;0
24/03/2009;01/12/2012;1;74;74;73;1502;0
24/03/2009;01/07/2009;3;1;0;0;0;0
24/03/2009;01/08/2009;3;1;0;0;0;0
24/03/2009;01/09/2009;3;1;0;0;0;0
24/03/2009;01/10/2009;3;1;0;0;0;0
24/03/2009;01/11/2009;3;1;0;0;0;0
24/03/2009;01/12/2009;3;1;0;0;0;0
24/03/2009;01/01/2010;3;1;0;0;0;0
24/03/2009;01/02/2010;3;1;0;0;0;0
24/03/2009;01/03/2010;3;1;0;0;0;0
24/03/2009;01/04/2010;3;1;0;0;0;0
24/03/2009;01/05/2010;3;1;0;0;0;0
24/03/2009;01/06/2010;3;1;0;0;0;0
24/03/2009;01/07/2010;3;1;0;0;0;0
24/03/2009;01/08/2010;3;1;0;0;0;0
24/03/2009;01/09/2010;3;1;0;0;0;0
24/03/2009;01/10/2010;3;1;0;0;0;0
24/03/2009;01/11/2010;3;1;0;0;0;0
24/03/2009;01/12/2010;3;1;0;0;0;0
24/03/2009;01/01/2011;3;1;0;0;0;0
24/03/2009;01/02/2011;3;1;0;0;0;0
24/03/2009;01/03/2011;3;1;0;0;0;0
24/03/2009;01/04/2011;3;1;0;0;0;0
24/03/2009;01/05/2011;3;1;0;0;0;0
24/03/2009;01/06/2011;3;1;0;0;0;0
24/03/2009;01/07/2011;3;1;0;0;0;0
24/03/2009;01/08/2011;3;1;0;0;0;0
24/03/2009;01/09/2011;3;1;0;0;0;0
24/03/2009;01/10/2011;3;1;0;0;0;0
24/03/2009;01/11/2011;3;2;0;0;0;0
24/03/2009;01/12/2011;3;2;0;0;0;0
24/03/2009;01/01/2012;3;2;0;0;0;0
24/03/2009;01/02/2012;3;2;0;0;0;0
24/03/2009;01/03/2012;3;2;0;0;0;0
24/03/2009;01/04/2009;3;1;1;1;16338;0
24/03/2009;01/05/2009;3;1;1;1;26557;0
24/03/2009;01/06/2009;3;1;1;1;8879;0
24/03/2009;01/07/2009;4;1;0;0;0;0
24/03/2009;01/08/2009;4;1;0;0;0;0
24/03/2009;01/09/2009;4;1;0;0;0;0
24/03/2009;01/10/2009;4;1;0;0;0;0
24/03/2009;01/11/2009;4;1;0;0;0;0
24/03/2009;01/12/2009;4;1;0;0;0;0
24/03/2009;01/01/2010;4;1;0;0;0;0
24/03/2009;01/02/2010;4;1;0;0;0;0
24/03/2009;01/03/2010;4;1;0;0;0;0
24/03/2009;01/04/2010;4;1;0;0;0;0
24/03/2009;01/05/2010;4;1;0;0;0;0
24/03/2009;01/06/2010;4;1;0;0;0;0
24/03/2009;01/07/2010;4;1;0;0;0;0
24/03/2009;01/08/2010;4;1;0;0;0;0
24/03/2009;01/09/2010;4;1;0;0;0;0
24/03/2009;01/10/2010;4;1;0;0;0;0
24/03/2009;01/11/2010;4;1;0;0;0;0
24/03/2009;01/12/2010;4;1;0;0;0;0
24/03/2009;01/01/2011;4;1;0;0;0;0
24/03/2009;01/02/2011;4;1;0;0;0;0
24/03/2009;01/03/2011;4;1;0;0;0;0
24/03/2009;01/04/2011;4;1;0;0;0;0
24/03/2009;01/05/2011;4;1;0;0;0;0
24/03/2009;01/06/2011;4;1;0;0;0;0
24/03/2009;01/07/2011;4;1;0;0;0;0
24/03/2009;01/08/2011;4;1;0;0;0;0
24/03/2009;01/09/2011;4;1;0;0;0;0
24/03/2009;01/10/2011;4;1;0;0;0;0
24/03/2009;01/11/2011;4;1;0;0;0;0
24/03/2009;01/12/2011;4;1;0;0;0;0
24/03/2009;01/01/2012;4;1;0;0;0;0
24/03/2009;01/02/2012;4;1;0;0;0;0
24/03/2009;01/03/2012;4;1;0;0;0;0
24/03/2009;01/04/2009;4;1;1;1;18329;0
24/03/2009;01/05/2009;4;1;1;1;29744;0
24/03/2009;01/06/2009;4;1;1;1;10980;0
25/03/2009;01/10/2009;1;58;0;0;0;0
25/03/2009;01/11/2009;1;59;0;0;0;0
25/03/2009;01/01/2010;1;60;0;0;0;0
25/03/2009;01/02/2010;1;61;0;0;0;0
25/03/2009;01/03/2010;1;62;0;0;0;0
25/03/2009;01/04/2010;1;62;0;0;0;0
25/03/2009;01/05/2010;1;63;0;0;0;0
25/03/2009;01/06/2010;1;63;0;0;0;0
25/03/2009;01/07/2010;1;64;0;0;0;0
25/03/2009;01/09/2010;1;65;0;0;0;0
25/03/2009;01/10/2010;1;65;0;0;0;0
25/03/2009;01/01/2011;1;67;0;0;0;0
25/03/2009;01/02/2011;1;67;0;0;0;0
25/03/2009;01/03/2011;1;67;0;0;0;0
25/03/2009;01/04/2011;1;68;0;0;0;0
25/03/2009;01/05/2011;1;68;0;0;0;0
25/03/2009;01/06/2011;1;69;0;0;0;0
25/03/2009;01/07/2011;1;69;0;0;0;0
25/03/2009;01/08/2011;1;69;0;0;0;0
25/03/2009;01/09/2011;1;69;0;0;0;0
25/03/2009;01/10/2011;1;70;0;0;0;0
25/03/2009;01/11/2011;1;70;0;0;0;0
25/03/2009;01/12/2011;1;70;0;0;0;0
25/03/2009;01/01/2012;1;70;0;0;0;0
25/03/2009;01/02/2012;1;71;0;0;0;0
25/03/2009;01/03/2012;1;71;0;0;0;0
25/03/2009;01/04/2012;1;71;0;0;0;0
25/03/2009;01/05/2012;1;71;0;0;0;0
25/03/2009;01/06/2012;1;71;0;0;0;0
25/03/2009;01/07/2012;1;72;0;0;0;0
25/03/2009;01/08/2012;1;72;0;0;0;0
25/03/2009;01/09/2012;1;72;0;0;0;0
25/03/2009;01/10/2012;1;72;0;0;0;0
25/03/2009;01/11/2012;1;72;0;0;0;0
25/03/2009;01/12/2012;1;72;0;0;0;0
25/03/2009;01/01/2013;1;73;0;0;0;0
25/03/2009;01/02/2013;1;73;0;0;0;0
25/03/2009;01/03/2013;1;73;0;0;0;0
25/03/2009;01/04/2013;1;73;0;0;0;0
25/03/2009;01/05/2013;1;73;0;0;0;0
25/03/2009;01/06/2013;1;74;0;0;0;0
25/03/2009;01/07/2013;1;74;0;0;0;0
25/03/2009;01/08/2013;1;74;0;0;0;0
25/03/2009;01/09/2013;1;74;0;0;0;0
25/03/2009;01/10/2013;1;74;0;0;0;0
25/03/2009;01/11/2013;1;74;0;0;0;0
25/03/2009;01/12/2013;1;75;0;0;0;0
25/03/2009;01/01/2014;1;75;0;0;0;0
25/03/2009;01/02/2014;1;75;0;0;0;0
25/03/2009;01/03/2014;1;75;0;0;0;0
25/03/2009;01/04/2014;1;75;0;0;0;0
25/03/2009;01/05/2014;1;76;0;0;0;0
25/03/2009;01/06/2014;1;76;0;0;0;0
25/03/2009;01/07/2014;1;76;0;0;0;0
25/03/2009;01/08/2014;1;76;0;0;0;0
25/03/2009;01/09/2014;1;76;0;0;0;0
25/03/2009;01/10/2014;1;76;0;0;0;0
25/03/2009;01/11/2014;1;77;0;0;0;0
25/03/2009;01/12/2014;1;77;0;0;0;0
25/03/2009;01/06/2015;1;78;0;0;0;0
25/03/2009;01/12/2015;1;79;0;0;0;0
25/03/2009;01/06/2016;1;80;0;0;0;0
25/03/2009;01/12/2016;1;81;0;0;0;0
25/03/2009;01/06/2017;1;82;0;0;0;0
25/03/2009;01/12/2017;1;82;0;0;0;0
25/03/2009;01/05/2009;1;52;54;51;283727;0
25/03/2009;01/06/2009;1;54;55;53;119624;0
25/03/2009;01/07/2009;1;55;56;54;28271;0
25/03/2009;01/08/2009;1;56;57;56;6186;0
25/03/2009;01/09/2009;1;57;58;56;6367;0
25/03/2009;01/12/2009;1;60;61;59;29146;0
25/03/2009;01/08/2010;1;64;64;64;296;0
25/03/2009;01/11/2010;1;66;66;66;1014;0
25/03/2009;01/12/2010;1;66;67;65;13841;0
25/03/2009;01/06/2009;3;1;0;0;0;0
25/03/2009;01/07/2009;3;1;0;0;0;0
25/03/2009;01/08/2009;3;1;0;0;0;0
25/03/2009;01/09/2009;3;1;0;0;0;0
25/03/2009;01/10/2009;3;1;0;0;0;0
25/03/2009;01/11/2009;3;1;0;0;0;0
25/03/2009;01/12/2009;3;1;0;0;0;0
25/03/2009;01/01/2010;3;1;0;0;0;0
25/03/2009;01/02/2010;3;1;0;0;0;0
25/03/2009;01/03/2010;3;1;0;0;0;0
25/03/2009;01/04/2010;3;1;0;0;0;0
25/03/2009;01/05/2010;3;1;0;0;0;0
25/03/2009;01/06/2010;3;1;0;0;0;0
25/03/2009;01/07/2010;3;1;0;0;0;0
25/03/2009;01/08/2010;3;1;0;0;0;0
25/03/2009;01/09/2010;3;1;0;0;0;0
25/03/2009;01/10/2010;3;1;0;0;0;0
25/03/2009;01/11/2010;3;1;0;0;0;0
25/03/2009;01/12/2010;3;1;0;0;0;0
25/03/2009;01/01/2011;3;1;0;0;0;0
25/03/2009;01/02/2011;3;1;0;0;0;0
25/03/2009;01/03/2011;3;1;0;0;0;0
25/03/2009;01/04/2011;3;1;0;0;0;0
25/03/2009;01/05/2011;3;1;0;0;0;0
25/03/2009;01/06/2011;3;1;0;0;0;0
25/03/2009;01/07/2011;3;1;0;0;0;0
25/03/2009;01/08/2011;3;1;0;0;0;0
25/03/2009;01/09/2011;3;1;0;0;0;0
25/03/2009;01/10/2011;3;1;0;0;0;0
25/03/2009;01/11/2011;3;1;0;0;0;0
25/03/2009;01/12/2011;3;1;0;0;0;0
25/03/2009;01/01/2012;3;1;0;0;0;0
25/03/2009;01/02/2012;3;2;0;0;0;0
25/03/2009;01/03/2012;3;2;0;0;0;0
25/03/2009;01/04/2009;3;1;1;1;19322;0
25/03/2009;01/05/2009;3;1;1;1;31834;0
25/03/2009;01/07/2009;4;1;0;0;0;0
25/03/2009;01/08/2009;4;1;0;0;0;0
25/03/2009;01/09/2009;4;1;0;0;0;0
25/03/2009;01/10/2009;4;1;0;0;0;0
25/03/2009;01/11/2009;4;1;0;0;0;0
25/03/2009;01/12/2009;4;1;0;0;0;0
25/03/2009;01/01/2010;4;1;0;0;0;0
25/03/2009;01/02/2010;4;1;0;0;0;0
25/03/2009;01/03/2010;4;1;0;0;0;0
25/03/2009;01/04/2010;4;1;0;0;0;0
25/03/2009;01/05/2010;4;1;0;0;0;0
25/03/2009;01/06/2010;4;1;0;0;0;0
25/03/2009;01/07/2010;4;1;0;0;0;0
25/03/2009;01/08/2010;4;1;0;0;0;0
25/03/2009;01/09/2010;4;1;0;0;0;0
25/03/2009;01/10/2010;4;1;0;0;0;0
25/03/2009;01/11/2010;4;1;0;0;0;0
25/03/2009;01/12/2010;4;1;0;0;0;0
25/03/2009;01/01/2011;4;1;0;0;0;0
25/03/2009;01/02/2011;4;1;0;0;0;0
25/03/2009;01/03/2011;4;1;0;0;0;0
25/03/2009;01/04/2011;4;1;0;0;0;0
25/03/2009;01/05/2011;4;1;0;0;0;0
25/03/2009;01/06/2011;4;1;0;0;0;0
25/03/2009;01/07/2011;4;1;0;0;0;0
25/03/2009;01/08/2011;4;1;0;0;0;0
25/03/2009;01/09/2011;4;1;0;0;0;0
25/03/2009;01/10/2011;4;1;0;0;0;0
25/03/2009;01/11/2011;4;1;0;0;0;0
25/03/2009;01/12/2011;4;1;0;0;0;0
25/03/2009;01/01/2012;4;1;0;0;0;0
25/03/2009;01/02/2012;4;1;0;0;0;0
25/03/2009;01/03/2012;4;1;0;0;0;0
25/03/2009;01/04/2009;4;1;1;1;19205;0
25/03/2009;01/05/2009;4;1;1;1;33276;0
25/03/2009;01/06/2009;4;1;1;1;15000;0
26/03/2009;01/08/2009;1;58;0;0;0;0
26/03/2009;01/09/2009;1;58;0;0;0;0
26/03/2009;01/10/2009;1;59;0;0;0;0
26/03/2009;01/11/2009;1;60;0;0;0;0
26/03/2009;01/02/2010;1;62;0;0;0;0
26/03/2009;01/03/2010;1;63;0;0;0;0
26/03/2009;01/04/2010;1;64;0;0;0;0
26/03/2009;01/05/2010;1;64;0;0;0;0
26/03/2009;01/06/2010;1;65;0;0;0;0
26/03/2009;01/07/2010;1;65;0;0;0;0
26/03/2009;01/08/2010;1;66;0;0;0;0
26/03/2009;01/09/2010;1;66;0;0;0;0
26/03/2009;01/10/2010;1;67;0;0;0;0
26/03/2009;01/11/2010;1;67;0;0;0;0
26/03/2009;01/12/2010;1;67;0;0;0;0
26/03/2009;01/01/2011;1;68;0;0;0;0
26/03/2009;01/02/2011;1;68;0;0;0;0
26/03/2009;01/03/2011;1;69;0;0;0;0
26/03/2009;01/04/2011;1;69;0;0;0;0
26/03/2009;01/05/2011;1;69;0;0;0;0
26/03/2009;01/06/2011;1;70;0;0;0;0
26/03/2009;01/07/2011;1;70;0;0;0;0
26/03/2009;01/08/2011;1;70;0;0;0;0
26/03/2009;01/09/2011;1;71;0;0;0;0
26/03/2009;01/10/2011;1;71;0;0;0;0
26/03/2009;01/11/2011;1;71;0;0;0;0
26/03/2009;01/12/2011;1;71;0;0;0;0
26/03/2009;01/01/2012;1;71;0;0;0;0
26/03/2009;01/02/2012;1;72;0;0;0;0
26/03/2009;01/03/2012;1;72;0;0;0;0
26/03/2009;01/04/2012;1;72;0;0;0;0
26/03/2009;01/05/2012;1;72;0;0;0;0
26/03/2009;01/06/2012;1;72;0;0;0;0
26/03/2009;01/07/2012;1;73;0;0;0;0
26/03/2009;01/08/2012;1;73;0;0;0;0
26/03/2009;01/09/2012;1;73;0;0;0;0
26/03/2009;01/10/2012;1;73;0;0;0;0
26/03/2009;01/11/2012;1;73;0;0;0;0
26/03/2009;01/12/2012;1;73;0;0;0;0
26/03/2009;01/01/2013;1;74;0;0;0;0
26/03/2009;01/02/2013;1;74;0;0;0;0
26/03/2009;01/03/2013;1;74;0;0;0;0
26/03/2009;01/04/2013;1;74;0;0;0;0
26/03/2009;01/05/2013;1;74;0;0;0;0
26/03/2009;01/06/2013;1;74;0;0;0;0
26/03/2009;01/07/2013;1;75;0;0;0;0
26/03/2009;01/08/2013;1;75;0;0;0;0
26/03/2009;01/09/2013;1;75;0;0;0;0
26/03/2009;01/10/2013;1;75;0;0;0;0
26/03/2009;01/11/2013;1;75;0;0;0;0
26/03/2009;01/12/2013;1;76;0;0;0;0
26/03/2009;01/01/2014;1;76;0;0;0;0
26/03/2009;01/02/2014;1;76;0;0;0;0
26/03/2009;01/03/2014;1;76;0;0;0;0
26/03/2009;01/04/2014;1;76;0;0;0;0
26/03/2009;01/05/2014;1;76;0;0;0;0
26/03/2009;01/06/2014;1;77;0;0;0;0
26/03/2009;01/07/2014;1;77;0;0;0;0
26/03/2009;01/08/2014;1;77;0;0;0;0
26/03/2009;01/09/2014;1;77;0;0;0;0
26/03/2009;01/10/2014;1;77;0;0;0;0
26/03/2009;01/11/2014;1;78;0;0;0;0
26/03/2009;01/12/2014;1;78;0;0;0;0
26/03/2009;01/06/2015;1;79;0;0;0;0
26/03/2009;01/12/2015;1;80;0;0;0;0
26/03/2009;01/06/2016;1;81;0;0;0;0
26/03/2009;01/12/2016;1;82;0;0;0;0
26/03/2009;01/06/2017;1;83;0;0;0;0
26/03/2009;01/12/2017;1;83;0;0;0;0
26/03/2009;01/05/2009;1;54;54;52;196916;0
26/03/2009;01/06/2009;1;55;56;54;66843;0
26/03/2009;01/07/2009;1;57;57;55;21528;0
26/03/2009;01/12/2009;1;61;61;60;13664;0
26/03/2009;01/01/2010;1;62;61;61;1215;0
26/03/2009;01/07/2009;3;1;0;0;0;0
26/03/2009;01/08/2009;3;1;0;0;0;0
26/03/2009;01/09/2009;3;1;0;0;0;0
26/03/2009;01/10/2009;3;1;0;0;0;0
26/03/2009;01/11/2009;3;1;0;0;0;0
26/03/2009;01/12/2009;3;1;0;0;0;0
26/03/2009;01/01/2010;3;1;0;0;0;0
26/03/2009;01/02/2010;3;1;0;0;0;0
26/03/2009;01/03/2010;3;1;0;0;0;0
26/03/2009;01/04/2010;3;1;0;0;0;0
26/03/2009;01/05/2010;3;1;0;0;0;0
26/03/2009;01/06/2010;3;1;0;0;0;0
26/03/2009;01/07/2010;3;1;0;0;0;0
26/03/2009;01/08/2010;3;1;0;0;0;0
26/03/2009;01/09/2010;3;1;0;0;0;0
26/03/2009;01/10/2010;3;1;0;0;0;0
26/03/2009;01/11/2010;3;1;0;0;0;0
26/03/2009;01/12/2010;3;1;0;0;0;0
26/03/2009;01/01/2011;3;1;0;0;0;0
26/03/2009;01/02/2011;3;1;0;0;0;0
26/03/2009;01/03/2011;3;1;0;0;0;0
26/03/2009;01/04/2011;3;1;0;0;0;0
26/03/2009;01/05/2011;3;1;0;0;0;0
26/03/2009;01/06/2011;3;1;0;0;0;0
26/03/2009;01/07/2011;3;1;0;0;0;0
26/03/2009;01/08/2011;3;1;0;0;0;0
26/03/2009;01/09/2011;3;1;0;0;0;0
26/03/2009;01/10/2011;3;1;0;0;0;0
26/03/2009;01/11/2011;3;1;0;0;0;0
26/03/2009;01/12/2011;3;1;0;0;0;0
26/03/2009;01/01/2012;3;1;0;0;0;0
26/03/2009;01/02/2012;3;2;0;0;0;0
26/03/2009;01/03/2012;3;2;0;0;0;0
26/03/2009;01/04/2009;3;1;1;1;18101;0
26/03/2009;01/05/2009;3;1;1;1;26687;0
26/03/2009;01/06/2009;3;1;1;1;13039;0
26/03/2009;01/07/2009;4;1;0;0;0;0
26/03/2009;01/08/2009;4;1;0;0;0;0
26/03/2009;01/09/2009;4;1;0;0;0;0
26/03/2009;01/10/2009;4;1;0;0;0;0
26/03/2009;01/11/2009;4;1;0;0;0;0
26/03/2009;01/12/2009;4;1;0;0;0;0
26/03/2009;01/01/2010;4;1;0;0;0;0
26/03/2009;01/02/2010;4;1;0;0;0;0
26/03/2009;01/03/2010;4;1;0;0;0;0
26/03/2009;01/04/2010;4;1;0;0;0;0
26/03/2009;01/05/2010;4;1;0;0;0;0
26/03/2009;01/06/2010;4;1;0;0;0;0
26/03/2009;01/07/2010;4;1;0;0;0;0
26/03/2009;01/08/2010;4;1;0;0;0;0
26/03/2009;01/09/2010;4;1;0;0;0;0
26/03/2009;01/10/2010;4;1;0;0;0;0
26/03/2009;01/11/2010;4;1;0;0;0;0
26/03/2009;01/12/2010;4;1;0;0;0;0
26/03/2009;01/01/2011;4;1;0;0;0;0
26/03/2009;01/02/2011;4;1;0;0;0;0
26/03/2009;01/03/2011;4;1;0;0;0;0
26/03/2009;01/04/2011;4;1;0;0;0;0
26/03/2009;01/05/2011;4;1;0;0;0;0
26/03/2009;01/06/2011;4;1;0;0;0;0
26/03/2009;01/07/2011;4;1;0;0;0;0
26/03/2009;01/08/2011;4;1;0;0;0;0
26/03/2009;01/09/2011;4;1;0;0;0;0
26/03/2009;01/10/2011;4;1;0;0;0;0
26/03/2009;01/11/2011;4;1;0;0;0;0
26/03/2009;01/12/2011;4;1;0;0;0;0
26/03/2009;01/01/2012;4;1;0;0;0;0
26/03/2009;01/02/2012;4;1;0;0;0;0
26/03/2009;01/03/2012;4;1;0;0;0;0
26/03/2009;01/04/2009;4;1;1;1;16362;0
26/03/2009;01/05/2009;4;1;1;1;23344;0
26/03/2009;01/06/2009;4;1;1;1;8428;0
27/03/2009;01/08/2009;1;56;0;0;0;0
27/03/2009;01/09/2009;1;57;0;0;0;0
27/03/2009;01/10/2009;1;58;0;0;0;0
27/03/2009;01/11/2009;1;59;0;0;0;0
27/03/2009;01/01/2010;1;60;0;0;0;0
27/03/2009;01/02/2010;1;61;0;0;0;0
27/03/2009;01/03/2010;1;62;0;0;0;0
27/03/2009;01/04/2010;1;62;0;0;0;0
27/03/2009;01/05/2010;1;63;0;0;0;0
27/03/2009;01/06/2010;1;63;0;0;0;0
27/03/2009;01/07/2010;1;64;0;0;0;0
27/03/2009;01/08/2010;1;64;0;0;0;0
27/03/2009;01/09/2010;1;65;0;0;0;0
27/03/2009;01/10/2010;1;65;0;0;0;0
27/03/2009;01/11/2010;1;66;0;0;0;0
27/03/2009;01/01/2011;1;67;0;0;0;0
27/03/2009;01/02/2011;1;67;0;0;0;0
27/03/2009;01/03/2011;1;67;0;0;0;0
27/03/2009;01/04/2011;1;68;0;0;0;0
27/03/2009;01/05/2011;1;68;0;0;0;0
27/03/2009;01/06/2011;1;68;0;0;0;0
27/03/2009;01/07/2011;1;69;0;0;0;0
27/03/2009;01/08/2011;1;69;0;0;0;0
27/03/2009;01/09/2011;1;69;0;0;0;0
27/03/2009;01/10/2011;1;70;0;0;0;0
27/03/2009;01/11/2011;1;70;0;0;0;0
27/03/2009;01/12/2011;1;70;0;0;0;0
27/03/2009;01/01/2012;1;70;0;0;0;0
27/03/2009;01/02/2012;1;71;0;0;0;0
27/03/2009;01/03/2012;1;71;0;0;0;0
27/03/2009;01/04/2012;1;71;0;0;0;0
27/03/2009;01/05/2012;1;71;0;0;0;0
27/03/2009;01/06/2012;1;71;0;0;0;0
27/03/2009;01/07/2012;1;72;0;0;0;0
27/03/2009;01/08/2012;1;72;0;0;0;0
27/03/2009;01/09/2012;1;72;0;0;0;0
27/03/2009;01/10/2012;1;72;0;0;0;0
27/03/2009;01/11/2012;1;72;0;0;0;0
27/03/2009;01/12/2012;1;72;0;0;0;0
27/03/2009;01/01/2013;1;73;0;0;0;0
27/03/2009;01/02/2013;1;73;0;0;0;0
27/03/2009;01/03/2013;1;73;0;0;0;0
27/03/2009;01/04/2013;1;73;0;0;0;0
27/03/2009;01/05/2013;1;73;0;0;0;0
27/03/2009;01/06/2013;1;73;0;0;0;0
27/03/2009;01/07/2013;1;74;0;0;0;0
27/03/2009;01/08/2013;1;74;0;0;0;0
27/03/2009;01/09/2013;1;74;0;0;0;0
27/03/2009;01/10/2013;1;74;0;0;0;0
27/03/2009;01/11/2013;1;74;0;0;0;0
27/03/2009;01/12/2013;1;74;0;0;0;0
27/03/2009;01/01/2014;1;75;0;0;0;0
27/03/2009;01/02/2014;1;75;0;0;0;0
27/03/2009;01/03/2014;1;75;0;0;0;0
27/03/2009;01/04/2014;1;75;0;0;0;0
27/03/2009;01/05/2014;1;75;0;0;0;0
27/03/2009;01/06/2014;1;76;0;0;0;0
27/03/2009;01/07/2014;1;76;0;0;0;0
27/03/2009;01/08/2014;1;76;0;0;0;0
27/03/2009;01/09/2014;1;76;0;0;0;0
27/03/2009;01/10/2014;1;76;0;0;0;0
27/03/2009;01/11/2014;1;76;0;0;0;0
27/03/2009;01/12/2014;1;77;0;0;0;0
27/03/2009;01/06/2015;1;78;0;0;0;0
27/03/2009;01/12/2015;1;79;0;0;0;0
27/03/2009;01/06/2016;1;80;0;0;0;0
