TradeDate;Contractdate;PriceCode;SettlementPrice;HighPrice;LowPrice;Volume;OpenInterest
27/02/2012;01/07/2013;1;106;0;0;208;0
27/02/2012;01/08/2013;1;105;0;0;423;0
27/02/2012;01/09/2013;1;105;104;104;244;0
27/02/2012;01/10/2013;1;104;0;104;290;0
27/02/2012;01/11/2013;1;104;0;103;518;0
27/02/2012;01/12/2013;1;103;104;103;26992;0
27/02/2012;01/01/2014;1;103;0;0;214;0
27/02/2012;01/02/2014;1;102;102;102;138;0
27/02/2012;01/03/2014;1;102;0;101;0;0
27/02/2012;01/04/2014;1;101;0;0;0;0
27/02/2012;01/05/2014;1;100;0;0;0;0
27/02/2012;01/06/2014;1;100;100;99;98;0
27/02/2012;01/07/2014;1;99;0;0;0;0
27/02/2012;01/08/2014;1;99;0;0;0;0
27/02/2012;01/09/2014;1;98;0;0;0;0
27/02/2012;01/10/2014;1;98;0;0;0;0
27/02/2012;01/11/2014;1;97;0;0;0;0
27/02/2012;01/12/2014;1;97;98;97;5957;0
27/02/2012;01/01/2015;1;97;0;0;0;0
27/02/2012;01/02/2015;1;96;0;0;0;0
27/02/2012;01/03/2015;1;96;0;0;0;0
27/02/2012;01/04/2015;1;96;0;0;0;0
27/02/2012;01/05/2015;1;95;0;0;0;0
27/02/2012;01/06/2015;1;95;0;0;0;0
27/02/2012;01/07/2015;1;95;0;0;0;0
27/02/2012;01/08/2015;1;94;0;0;0;0
27/02/2012;01/09/2015;1;94;0;0;0;0
27/02/2012;01/10/2015;1;94;0;0;0;0
27/02/2012;01/11/2015;1;93;0;0;0;0
27/02/2012;01/12/2015;1;93;93;92;1304;0
27/02/2012;01/01/2016;1;93;0;0;0;0
27/02/2012;01/02/2016;1;93;0;0;0;0
27/02/2012;01/03/2016;1;92;0;0;0;0
27/02/2012;01/04/2016;1;92;0;0;0;0
27/02/2012;01/05/2016;1;92;0;0;0;0
27/02/2012;01/06/2016;1;92;0;0;0;0
27/02/2012;01/07/2016;1;92;0;0;0;0
27/02/2012;01/08/2016;1;91;0;0;0;0
27/02/2012;01/09/2016;1;91;0;0;0;0
27/02/2012;01/10/2016;1;91;0;0;0;0
27/02/2012;01/11/2016;1;91;0;0;0;0
27/02/2012;01/12/2016;1;91;91;90;223;0
27/02/2012;01/01/2017;1;91;0;0;0;0
27/02/2012;01/02/2017;1;90;0;0;0;0
27/02/2012;01/03/2017;1;90;0;0;0;0
27/02/2012;01/04/2017;1;90;0;0;0;0
27/02/2012;01/05/2017;1;90;0;0;0;0
27/02/2012;01/06/2017;1;90;0;0;0;0
27/02/2012;01/07/2017;1;90;0;0;0;0
27/02/2012;01/08/2017;1;90;0;0;0;0
27/02/2012;01/09/2017;1;90;0;0;0;0
27/02/2012;01/10/2017;1;90;0;0;0;0
27/02/2012;01/11/2017;1;89;0;0;0;0
27/02/2012;01/12/2017;1;89;90;89;322;0
27/02/2012;01/06/2018;1;89;0;0;0;0
27/02/2012;01/12/2018;1;88;0;0;203;0
27/02/2012;01/06/2019;1;88;0;0;0;0
27/02/2012;01/12/2019;1;87;0;0;1;0
27/02/2012;01/06/2020;1;87;0;0;0;0
27/02/2012;01/12/2020;1;86;0;0;1;0
27/02/2012;01/03/2012;3;3;3;3;24125;0
27/02/2012;01/04/2012;3;3;3;3;50143;0
27/02/2012;01/05/2012;3;3;3;3;15152;0
27/02/2012;01/06/2012;3;3;3;3;13678;0
27/02/2012;01/07/2012;3;3;3;3;2805;0
27/02/2012;01/08/2012;3;3;3;3;1804;0
27/02/2012;01/09/2012;3;3;3;3;2187;0
27/02/2012;01/10/2012;3;3;3;3;476;0
27/02/2012;01/11/2012;3;3;3;3;295;0
27/02/2012;01/12/2012;3;3;3;3;2664;0
27/02/2012;01/01/2013;3;3;3;3;113;0
27/02/2012;01/02/2013;3;3;0;0;2;0
27/02/2012;01/03/2013;3;3;3;3;3;0
27/02/2012;01/04/2013;3;3;3;3;1;0
27/02/2012;01/03/2012;4;3;3;3;23535;0
27/02/2012;01/04/2012;4;3;3;3;37996;0
27/02/2012;01/05/2012;4;3;3;3;16145;0
27/02/2012;01/06/2012;4;3;3;3;12588;0
27/02/2012;01/07/2012;4;3;3;3;6240;0
27/02/2012;01/08/2012;4;3;3;3;3824;0
27/02/2012;01/09/2012;4;3;3;3;1772;0
27/02/2012;01/10/2012;4;2;2;2;1615;0
27/02/2012;01/11/2012;4;2;2;2;1112;0
27/02/2012;01/12/2012;4;2;2;2;1359;0
27/02/2012;01/01/2013;4;2;2;2;274;0
27/02/2012;01/02/2013;4;2;0;2;56;0
27/02/2012;01/03/2013;4;2;0;0;19;0
27/02/2012;01/04/2013;4;2;0;0;15;0
27/02/2012;01/05/2013;4;2;0;0;0;0
27/02/2012;01/06/2013;4;2;0;0;0;0
27/02/2012;01/07/2013;4;2;0;0;0;0
27/02/2012;01/08/2013;4;2;0;0;0;0
27/02/2012;01/09/2013;4;2;0;0;0;0
27/02/2012;01/10/2013;4;2;0;0;0;0
27/02/2012;01/11/2013;4;2;0;0;0;0
27/02/2012;01/12/2013;4;2;0;0;25;0
27/02/2012;01/01/2014;4;2;0;0;0;0
27/02/2012;01/02/2014;4;2;0;0;0;0
27/02/2012;01/03/2014;4;2;0;0;0;0
27/02/2012;01/04/2014;4;2;0;0;0;0
27/02/2012;01/05/2014;4;2;0;0;0;0
27/02/2012;01/06/2014;4;2;0;0;0;0
27/02/2012;01/07/2014;4;2;0;0;0;0
27/02/2012;01/08/2014;4;2;0;0;0;0
27/02/2012;01/09/2014;4;2;0;0;0;0
27/02/2012;01/10/2014;4;2;0;0;0;0
27/02/2012;01/11/2014;4;2;0;0;0;0
27/02/2012;01/12/2014;4;2;0;0;0;0
27/02/2012;01/01/2015;4;2;0;0;0;0
27/02/2012;01/02/2015;4;2;0;0;0;0
28/02/2012;01/04/2012;1;106;108;106;278218;0
28/02/2012;01/05/2012;1;107;109;106;64287;0
28/02/2012;01/06/2012;1;107;109;107;72999;0
28/02/2012;01/07/2012;1;107;109;107;18300;0
28/02/2012;01/08/2012;1;107;109;107;9522;0
28/02/2012;01/09/2012;1;107;109;107;15626;0
28/02/2012;01/10/2012;1;107;109;107;6922;0
28/02/2012;01/11/2012;1;107;109;108;7468;0
28/02/2012;01/12/2012;1;107;109;107;59300;0
28/02/2012;01/01/2013;1;107;108;107;4858;0
28/02/2012;01/02/2013;1;107;108;108;1526;0
28/02/2012;01/03/2013;1;106;108;108;4310;0
28/02/2012;01/04/2013;1;106;106;106;2173;0
28/02/2012;01/05/2013;1;105;105;105;401;0
28/02/2012;01/06/2013;1;105;107;105;9806;0
28/02/2012;01/07/2013;1;104;0;0;284;0
28/02/2012;01/08/2013;1;104;0;0;219;0
28/02/2012;01/09/2013;1;103;105;105;1639;0
28/02/2012;01/10/2013;1;103;104;104;109;0
28/02/2012;01/11/2013;1;102;0;0;1248;0
28/02/2012;01/12/2013;1;102;104;102;32634;0
28/02/2012;01/01/2014;1;102;0;0;1275;0
28/02/2012;01/02/2014;1;101;0;0;85;0
28/02/2012;01/03/2014;1;100;0;0;800;0
28/02/2012;01/04/2014;1;100;0;0;700;0
28/02/2012;01/05/2014;1;99;0;0;0;0
28/02/2012;01/06/2014;1;99;0;0;3254;0
28/02/2012;01/07/2014;1;99;0;0;5;0
28/02/2012;01/08/2014;1;98;0;0;0;0
28/02/2012;01/09/2014;1;98;0;0;450;0
28/02/2012;01/10/2014;1;97;0;0;0;0
28/02/2012;01/11/2014;1;97;0;0;0;0
28/02/2012;01/12/2014;1;97;98;96;11026;0
28/02/2012;01/01/2015;1;96;0;0;0;0
28/02/2012;01/02/2015;1;96;0;0;0;0
28/02/2012;01/03/2015;1;95;0;0;0;0
28/02/2012;01/04/2015;1;95;0;0;0;0
28/02/2012;01/05/2015;1;95;0;0;0;0
28/02/2012;01/06/2015;1;94;0;0;0;0
28/02/2012;01/07/2015;1;94;0;0;0;0
28/02/2012;01/08/2015;1;94;0;0;0;0
28/02/2012;01/09/2015;1;94;0;0;0;0
28/02/2012;01/10/2015;1;93;0;0;0;0
28/02/2012;01/11/2015;1;93;0;0;0;0
28/02/2012;01/12/2015;1;93;94;93;2824;0
28/02/2012;01/01/2016;1;93;0;0;0;0
28/02/2012;01/02/2016;1;92;0;0;0;0
28/02/2012;01/03/2016;1;92;0;0;0;0
28/02/2012;01/04/2016;1;92;0;0;0;0
28/02/2012;01/05/2016;1;92;0;0;0;0
28/02/2012;01/06/2016;1;92;0;0;0;0
28/02/2012;01/07/2016;1;92;0;0;0;0
28/02/2012;01/08/2016;1;91;0;0;0;0
28/02/2012;01/09/2016;1;91;0;0;0;0
28/02/2012;01/10/2016;1;91;0;0;0;0
28/02/2012;01/11/2016;1;91;0;0;0;0
28/02/2012;01/12/2016;1;91;91;0;336;0
28/02/2012;01/01/2017;1;91;0;0;0;0
28/02/2012;01/02/2017;1;90;0;0;0;0
28/02/2012;01/03/2017;1;90;0;0;0;0
28/02/2012;01/04/2017;1;90;0;0;0;0
28/02/2012;01/05/2017;1;90;0;0;0;0
28/02/2012;01/06/2017;1;90;0;0;0;0
28/02/2012;01/07/2017;1;90;0;0;0;0
28/02/2012;01/08/2017;1;90;0;0;0;0
28/02/2012;01/09/2017;1;90;0;0;0;0
28/02/2012;01/10/2017;1;90;0;0;0;0
28/02/2012;01/11/2017;1;90;0;0;0;0
28/02/2012;01/12/2017;1;90;91;90;392;0
28/02/2012;01/06/2018;1;89;0;0;0;0
28/02/2012;01/12/2018;1;89;0;0;147;0
28/02/2012;01/06/2019;1;88;0;0;0;0
28/02/2012;01/12/2019;1;88;88;0;146;0
28/02/2012;01/06/2020;1;88;0;0;0;0
28/02/2012;01/12/2020;1;88;87;0;27;0
28/02/2012;01/03/2012;3;3;3;3;28769;0
28/02/2012;01/04/2012;3;3;3;3;64297;0
28/02/2012;01/05/2012;3;3;3;3;21029;0
28/02/2012;01/06/2012;3;3;3;3;24867;0
28/02/2012;01/07/2012;3;3;3;3;9931;0
28/02/2012;01/08/2012;3;3;3;3;4203;0
28/02/2012;01/09/2012;3;3;3;3;4105;0
28/02/2012;01/10/2012;3;3;3;3;1860;0
28/02/2012;01/11/2012;3;3;3;3;604;0
28/02/2012;01/12/2012;3;3;3;3;5522;0
28/02/2012;01/01/2013;3;3;3;3;215;0
28/02/2012;01/02/2013;3;3;3;3;198;0
28/02/2012;01/03/2013;3;3;3;3;2;0
28/02/2012;01/04/2013;3;3;0;0;0;0
28/02/2012;01/03/2012;4;3;3;3;22447;0
28/02/2012;01/04/2012;4;3;3;3;47781;0
28/02/2012;01/05/2012;4;3;3;3;25337;0
28/02/2012;01/06/2012;4;3;3;3;15729;0
28/02/2012;01/07/2012;4;3;3;3;9435;0
28/02/2012;01/08/2012;4;3;3;3;5375;0
28/02/2012;01/09/2012;4;3;3;3;4693;0
28/02/2012;01/10/2012;4;2;2;2;3650;0
28/02/2012;01/11/2012;4;2;2;2;2852;0
28/02/2012;01/12/2012;4;2;2;2;1643;0
28/02/2012;01/01/2013;4;2;2;2;155;0
28/02/2012;01/02/2013;4;2;2;2;85;0
28/02/2012;01/03/2013;4;2;2;2;1;0
28/02/2012;01/04/2013;4;2;0;0;0;0
28/02/2012;01/05/2013;4;2;0;0;0;0
28/02/2012;01/06/2013;4;2;0;0;410;0
28/02/2012;01/07/2013;4;2;0;0;11;0
28/02/2012;01/08/2013;4;2;0;0;11;0
28/02/2012;01/09/2013;4;2;0;0;0;0
28/02/2012;01/10/2013;4;2;0;0;0;0
28/02/2012;01/11/2013;4;2;0;0;0;0
28/02/2012;01/12/2013;4;2;0;0;0;0
28/02/2012;01/01/2014;4;2;0;0;0;0
28/02/2012;01/02/2014;4;2;0;0;0;0
28/02/2012;01/03/2014;4;2;0;0;0;0
28/02/2012;01/04/2014;4;2;0;0;0;0
28/02/2012;01/05/2014;4;2;0;0;0;0
28/02/2012;01/06/2014;4;2;0;0;0;0
28/02/2012;01/07/2014;4;2;0;0;0;0
28/02/2012;01/08/2014;4;2;0;0;0;0
28/02/2012;01/09/2014;4;2;0;0;0;0
28/02/2012;01/10/2014;4;2;0;0;0;0
28/02/2012;01/11/2014;4;2;0;0;0;0
28/02/2012;01/12/2014;4;2;0;0;0;0
28/02/2012;01/01/2015;4;2;0;0;0;0
28/02/2012;01/02/2015;4;2;0;0;0;0
29/02/2012;01/04/2012;1;107;107;104;352846;0
29/02/2012;01/05/2012;1;107;107;105;88330;0
29/02/2012;01/06/2012;1;107;108;105;87934;0
29/02/2012;01/07/2012;1;108;108;106;19436;0
29/02/2012;01/08/2012;1;108;108;106;9218;0
29/02/2012;01/09/2012;1;108;108;106;12487;0
29/02/2012;01/10/2012;1;108;108;106;5996;0
29/02/2012;01/11/2012;1;107;108;106;5800;0
29/02/2012;01/12/2012;1;107;108;105;53884;0
29/02/2012;01/01/2013;1;107;107;105;3264;0
29/02/2012;01/02/2013;1;107;107;106;1480;0
29/02/2012;01/03/2013;1;107;107;105;3938;0
29/02/2012;01/04/2013;1;106;105;105;655;0
29/02/2012;01/05/2013;1;106;0;0;546;0
29/02/2012;01/06/2013;1;105;106;103;7905;0
29/02/2012;01/07/2013;1;105;0;0;132;0
29/02/2012;01/08/2013;1;104;0;0;35;0
29/02/2012;01/09/2013;1;104;0;0;77;0
29/02/2012;01/10/2013;1;103;0;0;538;0
29/02/2012;01/11/2013;1;103;102;102;1664;0
29/02/2012;01/12/2013;1;102;103;101;22392;0
29/02/2012;01/01/2014;1;102;0;0;1450;0
29/02/2012;01/02/2014;1;101;0;0;400;0
29/02/2012;01/03/2014;1;101;0;0;0;0
29/02/2012;01/04/2014;1;100;0;0;0;0
29/02/2012;01/05/2014;1;100;0;0;0;0
29/02/2012;01/06/2014;1;100;99;99;393;0
29/02/2012;01/07/2014;1;99;0;0;15;0
29/02/2012;01/08/2014;1;99;0;0;5;0
29/02/2012;01/09/2014;1;98;0;0;0;0
29/02/2012;01/10/2014;1;98;0;0;0;0
29/02/2012;01/11/2014;1;97;0;0;200;0
29/02/2012;01/12/2014;1;97;97;95;6447;0
29/02/2012;01/01/2015;1;97;0;0;0;0
29/02/2012;01/02/2015;1;96;0;0;0;0
29/02/2012;01/03/2015;1;96;0;0;0;0
29/02/2012;01/04/2015;1;96;0;0;0;0
29/02/2012;01/05/2015;1;96;0;0;0;0
29/02/2012;01/06/2015;1;95;0;0;0;0
29/02/2012;01/07/2015;1;95;0;0;0;0
29/02/2012;01/08/2015;1;95;0;0;0;0
29/02/2012;01/09/2015;1;94;0;0;0;0
29/02/2012;01/10/2015;1;94;0;0;0;0
29/02/2012;01/11/2015;1;94;0;0;0;0
29/02/2012;01/12/2015;1;94;94;93;1439;0
29/02/2012;01/01/2016;1;94;0;0;0;0
29/02/2012;01/02/2016;1;93;0;0;0;0
29/02/2012;01/03/2016;1;93;0;0;0;0
29/02/2012;01/04/2016;1;93;0;0;0;0
29/02/2012;01/05/2016;1;93;0;0;0;0
29/02/2012;01/06/2016;1;93;0;0;0;0
29/02/2012;01/07/2016;1;93;0;0;0;0
29/02/2012;01/08/2016;1;93;0;0;0;0
29/02/2012;01/09/2016;1;92;0;0;0;0
29/02/2012;01/10/2016;1;92;0;0;0;0
29/02/2012;01/11/2016;1;92;0;0;0;0
29/02/2012;01/12/2016;1;92;92;91;676;0
29/02/2012;01/01/2017;1;92;0;0;0;0
29/02/2012;01/02/2017;1;92;0;0;0;0
29/02/2012;01/03/2017;1;92;0;0;0;0
29/02/2012;01/04/2017;1;92;0;0;0;0
29/02/2012;01/05/2017;1;91;0;0;0;0
29/02/2012;01/06/2017;1;91;0;0;0;0
29/02/2012;01/07/2017;1;91;0;0;0;0
29/02/2012;01/08/2017;1;91;0;0;0;0
29/02/2012;01/09/2017;1;91;0;0;0;0
29/02/2012;01/10/2017;1;91;0;0;0;0
29/02/2012;01/11/2017;1;91;0;0;0;0
29/02/2012;01/12/2017;1;91;0;0;476;0
29/02/2012;01/06/2018;1;91;0;0;0;0
29/02/2012;01/12/2018;1;90;0;0;428;0
29/02/2012;01/06/2019;1;90;0;0;0;0
29/02/2012;01/12/2019;1;90;0;0;53;0
29/02/2012;01/06/2020;1;89;0;0;0;0
29/02/2012;01/12/2020;1;89;0;0;26;0
29/02/2012;01/03/2012;3;3;3;3;10503;0
29/02/2012;01/04/2012;3;3;3;3;96435;0
29/02/2012;01/05/2012;3;3;3;3;45839;0
29/02/2012;01/06/2012;3;3;3;3;46997;0
29/02/2012;01/07/2012;3;3;3;3;11601;0
29/02/2012;01/08/2012;3;3;3;3;5463;0
29/02/2012;01/09/2012;3;3;3;3;4956;0
29/02/2012;01/10/2012;3;3;3;3;845;0
29/02/2012;01/11/2012;3;3;3;3;709;0
29/02/2012;01/12/2012;3;3;3;3;6003;0
29/02/2012;01/01/2013;3;3;3;3;41;0
29/02/2012;01/02/2013;3;3;3;3;5;0
29/02/2012;01/03/2013;3;3;3;3;13;0
29/02/2012;01/04/2013;3;3;3;3;11;0
29/02/2012;01/03/2012;4;3;3;3;10491;0
29/02/2012;01/04/2012;4;3;3;3;54960;0
29/02/2012;01/05/2012;4;3;3;3;28730;0
29/02/2012;01/06/2012;4;3;3;3;19998;0
29/02/2012;01/07/2012;4;3;3;3;10052;0
29/02/2012;01/08/2012;4;3;3;3;6105;0
29/02/2012;01/09/2012;4;3;3;3;6239;0
29/02/2012;01/10/2012;4;2;2;2;2906;0
29/02/2012;01/11/2012;4;2;2;2;1793;0
29/02/2012;01/12/2012;4;2;2;2;2047;0
29/02/2012;01/01/2013;4;2;2;2;399;0
29/02/2012;01/02/2013;4;2;0;0;64;0
29/02/2012;01/03/2013;4;2;0;0;105;0
29/02/2012;01/04/2013;4;2;0;0;30;0
29/02/2012;01/05/2013;4;2;0;0;0;0
29/02/2012;01/06/2013;4;2;0;0;1;0
29/02/2012;01/07/2013;4;2;0;0;0;0
29/02/2012;01/08/2013;4;2;0;0;0;0
29/02/2012;01/09/2013;4;2;0;0;0;0
29/02/2012;01/10/2013;4;2;0;0;0;0
29/02/2012;01/11/2013;4;2;0;0;0;0
29/02/2012;01/12/2013;4;2;0;0;0;0
29/02/2012;01/01/2014;4;2;0;0;0;0
29/02/2012;01/02/2014;4;2;0;0;0;0
