TradeDate;Contractdate;PriceCode;SettlementPrice;HighPrice;LowPrice;Volume;OpenInterest
28/04/2017;01/09/2022;1;52;0;0;0;0
28/04/2017;01/10/2022;1;52;0;0;0;0
28/04/2017;01/11/2022;1;52;0;0;0;0
28/04/2017;01/12/2022;1;52;53;0;0;0
28/04/2017;01/06/2023;1;53;0;0;0;0
28/04/2017;01/12/2023;1;53;0;0;0;0
28/04/2017;01/06/2024;1;54;0;0;0;0
28/04/2017;01/12/2024;1;54;0;0;0;0
28/04/2017;01/06/2025;1;54;0;0;0;0
28/04/2017;01/12/2025;1;54;0;0;0;0
28/04/2017;01/05/2017;3;1;1;1;5365;0
28/04/2017;01/06/2017;3;1;1;1;68011;0
28/04/2017;01/07/2017;3;1;1;1;30006;0
28/04/2017;01/08/2017;3;1;1;1;17165;0
28/04/2017;01/09/2017;3;1;1;1;10473;0
28/04/2017;01/10/2017;3;1;1;1;4659;0
28/04/2017;01/11/2017;3;1;1;1;3010;0
28/04/2017;01/12/2017;3;1;1;1;13244;0
28/04/2017;01/01/2018;3;1;1;1;1656;0
28/04/2017;01/02/2018;3;1;1;1;1719;0
28/04/2017;01/03/2018;3;1;1;1;2269;0
28/04/2017;01/04/2018;3;1;1;1;550;0
28/04/2017;01/05/2018;3;1;1;1;264;0
28/04/2017;01/06/2018;3;1;1;1;1536;0
28/04/2017;01/07/2018;3;1;1;1;332;0
28/04/2017;01/08/2018;3;1;1;1;495;0
28/04/2017;01/09/2018;3;1;1;1;384;0
28/04/2017;01/10/2018;3;1;1;1;64;0
28/04/2017;01/11/2018;3;1;1;1;44;0
28/04/2017;01/12/2018;3;1;1;1;422;0
28/04/2017;01/01/2019;3;1;0;0;6;0
28/04/2017;01/02/2019;3;1;0;0;0;0
28/04/2017;01/03/2019;3;1;0;0;0;0
28/04/2017;01/04/2019;3;1;0;0;0;0
28/04/2017;01/05/2019;3;1;0;0;0;0
28/04/2017;01/06/2019;3;1;0;0;0;0
28/04/2017;01/07/2019;3;1;0;0;0;0
28/04/2017;01/08/2019;3;1;0;0;0;0
28/04/2017;01/09/2019;3;1;0;0;0;0
28/04/2017;01/10/2019;3;1;0;0;0;0
28/04/2017;01/11/2019;3;1;0;0;0;0
28/04/2017;01/12/2019;3;1;0;0;0;0
28/04/2017;01/01/2020;3;1;0;0;0;0
28/04/2017;01/02/2020;3;1;1;0;0;0
28/04/2017;01/03/2020;3;1;1;0;0;0
28/04/2017;01/04/2020;3;1;1;0;0;0
28/04/2017;01/05/2020;3;1;0;0;0;0
28/04/2017;01/06/2020;3;1;0;0;0;0
28/04/2017;01/07/2020;3;1;0;0;0;0
28/04/2017;01/08/2020;3;1;0;0;0;0
28/04/2017;01/09/2020;3;1;0;0;0;0
28/04/2017;01/10/2020;3;1;0;0;0;0
28/04/2017;01/11/2020;3;1;0;0;0;0
28/04/2017;01/12/2020;3;1;0;0;0;0
28/04/2017;01/01/2021;3;1;0;0;0;0
28/04/2017;01/05/2017;4;1;1;1;6356;0
28/04/2017;01/06/2017;4;1;1;1;84546;0
28/04/2017;01/07/2017;4;1;1;1;46361;0
28/04/2017;01/08/2017;4;1;1;1;29580;0
28/04/2017;01/09/2017;4;1;1;1;23039;0
28/04/2017;01/10/2017;4;1;1;1;8834;0
28/04/2017;01/11/2017;4;1;1;1;4564;0
28/04/2017;01/12/2017;4;1;1;1;9643;0
28/04/2017;01/01/2018;4;1;1;1;895;0
28/04/2017;01/02/2018;4;1;1;1;353;0
28/04/2017;01/03/2018;4;1;1;1;528;0
28/04/2017;01/04/2018;4;1;1;1;213;0
28/04/2017;01/05/2018;4;1;1;1;90;0
28/04/2017;01/06/2018;4;1;1;1;1756;0
28/04/2017;01/07/2018;4;1;1;0;349;0
28/04/2017;01/08/2018;4;1;0;0;249;0
28/04/2017;01/09/2018;4;1;1;0;196;0
28/04/2017;01/10/2018;4;1;0;0;33;0
28/04/2017;01/11/2018;4;1;0;0;30;0
28/04/2017;01/12/2018;4;1;1;1;362;0
28/04/2017;01/01/2019;4;1;0;0;0;0
28/04/2017;01/02/2019;4;1;0;0;0;0
28/04/2017;01/03/2019;4;1;0;0;0;0
28/04/2017;01/04/2019;4;1;0;0;0;0
28/04/2017;01/05/2019;4;1;0;0;0;0
28/04/2017;01/06/2019;4;1;0;0;0;0
28/04/2017;01/07/2019;4;1;0;0;0;0
28/04/2017;01/08/2019;4;1;0;0;0;0
28/04/2017;01/09/2019;4;1;0;0;0;0
28/04/2017;01/10/2019;4;1;0;0;0;0
28/04/2017;01/11/2019;4;1;0;0;0;0
28/04/2017;01/12/2019;4;1;0;0;7;0
28/04/2017;01/01/2020;4;1;0;0;0;0
28/04/2017;01/02/2020;4;1;0;0;0;0
28/04/2017;01/03/2020;4;1;0;0;0;0
28/04/2017;01/04/2020;4;1;0;0;0;0
28/04/2017;01/05/2020;4;1;0;0;0;0
28/04/2017;01/06/2020;4;1;0;0;0;0
28/04/2017;01/07/2020;4;1;0;0;0;0
28/04/2017;01/08/2020;4;1;0;0;0;0
28/04/2017;01/09/2020;4;1;0;0;0;0
28/04/2017;01/10/2020;4;1;0;0;0;0
28/04/2017;01/11/2020;4;1;0;0;0;0
28/04/2017;01/12/2020;4;1;0;0;0;0
28/04/2017;01/01/2021;4;1;0;0;0;0
01/05/2017;01/06/2017;1;48;49;48;362291;0
01/05/2017;01/07/2017;1;49;49;48;109952;0
01/05/2017;01/08/2017;1;49;49;49;38253;0
01/05/2017;01/09/2017;1;49;50;49;32970;0
01/05/2017;01/10/2017;1;49;50;49;18326;0
01/05/2017;01/11/2017;1;50;50;49;14219;0
01/05/2017;01/12/2017;1;50;50;49;46055;0
01/05/2017;01/01/2018;1;50;50;50;4029;0
01/05/2017;01/02/2018;1;50;50;50;1312;0
01/05/2017;01/03/2018;1;50;50;50;3061;0
01/05/2017;01/04/2018;1;50;50;50;1152;0
01/05/2017;01/05/2018;1;50;50;50;1345;0
01/05/2017;01/06/2018;1;50;50;50;6611;0
01/05/2017;01/07/2018;1;50;0;0;239;0
01/05/2017;01/08/2018;1;50;0;0;339;0
01/05/2017;01/09/2018;1;50;0;0;832;0
01/05/2017;01/10/2018;1;50;0;0;299;0
01/05/2017;01/11/2018;1;50;0;0;253;0
01/05/2017;01/12/2018;1;50;50;49;15479;0
01/05/2017;01/01/2019;1;50;49;49;32;0
01/05/2017;01/02/2019;1;49;0;0;15;0
01/05/2017;01/03/2019;1;49;0;0;85;0
01/05/2017;01/04/2019;1;49;0;49;6;0
01/05/2017;01/05/2019;1;49;0;49;16;0
01/05/2017;01/06/2019;1;49;50;49;310;0
01/05/2017;01/07/2019;1;49;0;0;0;0
01/05/2017;01/08/2019;1;49;0;0;8;0
01/05/2017;01/09/2019;1;49;0;0;0;0
01/05/2017;01/10/2019;1;49;0;0;15;0
01/05/2017;01/11/2019;1;50;0;0;15;0
01/05/2017;01/12/2019;1;50;50;49;2586;0
01/05/2017;01/01/2020;1;50;0;0;0;0
01/05/2017;01/02/2020;1;50;0;0;0;0
01/05/2017;01/03/2020;1;50;0;0;0;0
01/05/2017;01/04/2020;1;50;0;0;0;0
01/05/2017;01/05/2020;1;50;0;0;0;0
01/05/2017;01/06/2020;1;50;0;0;176;0
01/05/2017;01/07/2020;1;50;0;0;0;0
01/05/2017;01/08/2020;1;50;0;0;0;0
01/05/2017;01/09/2020;1;50;0;0;0;0
01/05/2017;01/10/2020;1;50;0;0;0;0
01/05/2017;01/11/2020;1;50;0;0;0;0
01/05/2017;01/12/2020;1;50;50;50;480;0
01/05/2017;01/01/2021;1;50;0;0;0;0
01/05/2017;01/02/2021;1;50;0;0;0;0
01/05/2017;01/03/2021;1;50;0;0;0;0
01/05/2017;01/04/2021;1;50;0;0;0;0
01/05/2017;01/05/2021;1;50;0;0;0;0
01/05/2017;01/06/2021;1;50;0;0;0;0
01/05/2017;01/07/2021;1;50;0;0;0;0
01/05/2017;01/08/2021;1;50;0;0;0;0
01/05/2017;01/09/2021;1;50;0;0;0;0
01/05/2017;01/10/2021;1;51;0;0;0;0
01/05/2017;01/11/2021;1;51;0;0;0;0
01/05/2017;01/12/2021;1;51;51;51;139;0
01/05/2017;01/01/2022;1;51;0;0;0;0
01/05/2017;01/02/2022;1;51;0;0;0;0
01/05/2017;01/03/2022;1;51;0;0;0;0
01/05/2017;01/04/2022;1;51;0;0;0;0
01/05/2017;01/05/2022;1;51;0;0;0;0
01/05/2017;01/06/2022;1;51;0;0;0;0
01/05/2017;01/07/2022;1;51;0;0;0;0
01/05/2017;01/08/2022;1;51;0;0;0;0
01/05/2017;01/09/2022;1;52;0;0;0;0
01/05/2017;01/10/2022;1;52;0;0;0;0
01/05/2017;01/11/2022;1;52;0;0;0;0
01/05/2017;01/12/2022;1;52;52;52;1;0
01/05/2017;01/06/2023;1;52;0;0;0;0
01/05/2017;01/12/2023;1;53;0;0;0;0
01/05/2017;01/06/2024;1;53;0;0;0;0
01/05/2017;01/12/2024;1;54;0;0;0;0
01/05/2017;01/06/2025;1;54;0;0;0;0
01/05/2017;01/12/2025;1;54;0;0;0;0
01/05/2017;01/06/2017;3;1;1;1;54262;0
01/05/2017;01/07/2017;3;1;1;1;24905;0
01/05/2017;01/08/2017;3;1;1;1;15260;0
01/05/2017;01/09/2017;3;1;1;1;8986;0
01/05/2017;01/10/2017;3;1;1;1;4169;0
01/05/2017;01/11/2017;3;1;1;1;3381;0
01/05/2017;01/12/2017;3;1;1;1;9923;0
01/05/2017;01/01/2018;3;1;1;1;710;0
01/05/2017;01/02/2018;3;1;1;1;169;0
01/05/2017;01/03/2018;3;1;1;1;344;0
01/05/2017;01/04/2018;3;1;1;1;65;0
01/05/2017;01/05/2018;3;1;1;1;50;0
01/05/2017;01/06/2018;3;1;1;1;567;0
01/05/2017;01/07/2018;3;1;1;1;100;0
01/05/2017;01/08/2018;3;1;1;1;147;0
01/05/2017;01/09/2018;3;1;1;1;36;0
01/05/2017;01/10/2018;3;1;0;1;18;0
01/05/2017;01/11/2018;3;1;1;1;1;0
01/05/2017;01/12/2018;3;1;1;1;43;0
01/05/2017;01/01/2019;3;1;0;0;0;0
01/05/2017;01/02/2019;3;1;0;1;0;0
01/05/2017;01/03/2019;3;1;0;0;0;0
01/05/2017;01/04/2019;3;1;0;0;0;0
01/05/2017;01/05/2019;3;1;0;0;0;0
01/05/2017;01/06/2019;3;1;0;0;0;0
01/05/2017;01/07/2019;3;1;0;0;0;0
01/05/2017;01/08/2019;3;1;0;0;0;0
01/05/2017;01/09/2019;3;1;0;0;0;0
01/05/2017;01/10/2019;3;1;0;0;0;0
01/05/2017;01/11/2019;3;1;0;0;0;0
01/05/2017;01/12/2019;3;1;0;0;0;0
01/05/2017;01/01/2020;3;1;0;0;0;0
01/05/2017;01/02/2020;3;1;1;1;1;0
01/05/2017;01/03/2020;3;1;1;1;1;0
01/05/2017;01/04/2020;3;1;1;1;1;0
01/05/2017;01/05/2020;3;1;0;0;0;0
01/05/2017;01/06/2020;3;1;0;0;0;0
01/05/2017;01/07/2020;3;1;0;0;0;0
01/05/2017;01/08/2020;3;1;0;0;0;0
01/05/2017;01/09/2020;3;1;0;0;0;0
01/05/2017;01/10/2020;3;1;0;0;0;0
01/05/2017;01/11/2020;3;1;0;0;0;0
01/05/2017;01/12/2020;3;1;0;0;0;0
01/05/2017;01/01/2021;3;1;0;0;0;0
01/05/2017;01/06/2017;4;1;1;1;53653;0
01/05/2017;01/07/2017;4;1;1;1;33957;0
01/05/2017;01/08/2017;4;1;1;1;19557;0
01/05/2017;01/09/2017;4;1;1;1;16449;0
01/05/2017;01/10/2017;4;1;1;1;8986;0
01/05/2017;01/11/2017;4;1;1;1;4358;0
01/05/2017;01/12/2017;4;1;1;1;7154;0
01/05/2017;01/01/2018;4;1;1;1;633;0
01/05/2017;01/02/2018;4;1;0;1;179;0
01/05/2017;01/03/2018;4;1;1;1;594;0
01/05/2017;01/04/2018;4;1;1;1;112;0
01/05/2017;01/05/2018;4;1;1;1;184;0
01/05/2017;01/06/2018;4;1;1;1;335;0
01/05/2017;01/07/2018;4;1;1;1;59;0
01/05/2017;01/08/2018;4;1;0;1;30;0
01/05/2017;01/09/2018;4;1;1;1;21;0
01/05/2017;01/10/2018;4;1;1;1;24;0
01/05/2017;01/11/2018;4;1;0;0;73;0
01/05/2017;01/12/2018;4;1;1;1;288;0
01/05/2017;01/01/2019;4;1;0;0;1;0
01/05/2017;01/02/2019;4;1;0;0;0;0
01/05/2017;01/03/2019;4;1;0;0;0;0
01/05/2017;01/04/2019;4;1;0;0;0;0
01/05/2017;01/05/2019;4;1;0;0;0;0
01/05/2017;01/06/2019;4;1;0;0;0;0
01/05/2017;01/07/2019;4;1;0;0;0;0
01/05/2017;01/08/2019;4;1;0;0;0;0
01/05/2017;01/09/2019;4;1;0;0;0;0
01/05/2017;01/10/2019;4;1;0;0;0;0
01/05/2017;01/11/2019;4;1;0;0;0;0
01/05/2017;01/12/2019;4;1;0;0;0;0
01/05/2017;01/01/2020;4;1;0;0;0;0
01/05/2017;01/02/2020;4;1;0;0;0;0
01/05/2017;01/03/2020;4;1;0;0;0;0
01/05/2017;01/04/2020;4;1;0;0;0;0
01/05/2017;01/05/2020;4;1;0;0;0;0
01/05/2017;01/06/2020;4;1;0;0;0;0
01/05/2017;01/07/2020;4;1;0;0;0;0
01/05/2017;01/08/2020;4;1;0;0;0;0
01/05/2017;01/09/2020;4;1;0;0;0;0
01/05/2017;01/10/2020;4;1;0;0;0;0
01/05/2017;01/11/2020;4;1;0;0;0;0
01/05/2017;01/12/2020;4;1;0;0;0;0
01/05/2017;01/01/2021;4;1;0;0;0;0
02/05/2017;01/06/2017;1;47;49;47;695220;0
02/05/2017;01/07/2017;1;47;49;47;141479;0
02/05/2017;01/08/2017;1;48;49;47;43683;0
02/05/2017;01/09/2017;1;48;50;48;38863;0
02/05/2017;01/10/2017;1;48;50;48;22921;0
02/05/2017;01/11/2017;1;48;50;48;21989;0
02/05/2017;01/12/2017;1;49;50;48;87358;0
02/05/2017;01/01/2018;1;49;50;49;12294;0
02/05/2017;01/02/2018;1;49;50;48;5470;0
02/05/2017;01/03/2018;1;49;50;48;17930;0
02/05/2017;01/04/2018;1;49;50;49;5492;0
02/05/2017;01/05/2018;1;49;50;49;2543;0
02/05/2017;01/06/2018;1;49;50;48;17743;0
02/05/2017;01/07/2018;1;49;49;49;2355;0
02/05/2017;01/08/2018;1;49;0;48;1424;0
02/05/2017;01/09/2018;1;49;49;49;3962;0
02/05/2017;01/10/2018;1;49;0;49;426;0
02/05/2017;01/11/2018;1;49;0;49;232;0
02/05/2017;01/12/2018;1;49;50;48;26015;0
02/05/2017;01/01/2019;1;48;49;49;21;0
02/05/2017;01/02/2019;1;48;0;49;6;0
02/05/2017;01/03/2019;1;48;0;49;174;0
02/05/2017;01/04/2019;1;48;0;48;0;0
02/05/2017;01/05/2019;1;48;0;48;13;0
02/05/2017;01/06/2019;1;48;50;48;741;0
