TradeDate;Contractdate;PriceCode;SettlementPrice;HighPrice;LowPrice;Volume;OpenInterest
03/03/2006;01/10/2011;1;66;0;0;0;0
03/03/2006;01/11/2011;1;66;0;0;0;0
03/03/2006;01/12/2011;1;65;66;66;12;0
03/03/2006;01/12/2012;1;65;65;65;7;0
03/03/2006;01/04/2006;2;1;0;0;0;0
03/03/2006;01/05/2006;2;1;0;0;0;0
03/03/2006;01/06/2006;2;1;0;0;0;0
03/03/2006;01/07/2006;2;1;0;0;0;0
03/03/2006;01/08/2006;2;1;0;0;0;0
03/03/2006;01/09/2006;2;1;0;0;0;0
03/03/2006;01/10/2006;2;1;0;0;0;0
03/03/2006;01/11/2006;2;1;0;0;0;0
03/03/2006;01/12/2006;2;1;0;0;0;0
03/03/2006;01/01/2007;2;1;0;0;0;0
03/03/2006;01/04/2006;3;1;1;1;25776;0
03/03/2006;01/05/2006;3;1;1;1;10855;0
03/03/2006;01/06/2006;3;1;1;1;4926;0
03/03/2006;01/07/2006;3;1;1;1;2029;0
03/03/2006;01/08/2006;3;1;1;1;1229;0
03/03/2006;01/09/2006;3;1;1;1;386;0
03/03/2006;01/10/2006;3;1;0;0;1445;0
03/03/2006;01/11/2006;3;1;1;1;104;0
03/03/2006;01/12/2006;3;1;1;1;902;0
03/03/2006;01/01/2007;3;1;1;1;539;0
03/03/2006;01/02/2007;3;2;1;1;39;0
03/03/2006;01/03/2007;3;1;0;0;106;0
03/03/2006;01/04/2007;3;1;0;0;0;0
03/03/2006;01/05/2007;3;1;0;0;0;0
03/03/2006;01/06/2007;3;1;0;0;635;0
03/03/2006;01/07/2007;3;1;1;1;1;0
03/03/2006;01/08/2007;3;1;0;0;0;0
03/03/2006;01/09/2007;3;1;0;0;0;0
03/03/2006;01/04/2006;4;1;0;0;261;0
03/03/2006;01/05/2006;4;1;0;0;261;0
03/03/2006;01/06/2006;4;1;0;0;12;0
03/03/2006;01/07/2006;4;1;0;0;72;0
03/03/2006;01/08/2006;4;1;0;0;54;0
03/03/2006;01/09/2006;4;1;0;0;159;0
03/03/2006;01/10/2006;4;1;0;0;0;0
03/03/2006;01/11/2006;4;1;0;0;0;0
03/03/2006;01/12/2006;4;1;0;0;0;0
03/03/2006;01/01/2007;4;1;0;0;0;0
03/03/2006;01/02/2007;4;1;0;0;0;0
03/03/2006;01/03/2007;4;1;0;0;0;0
06/03/2006;01/04/2006;1;62;63;61;98681;0
06/03/2006;01/05/2006;1;64;65;63;69839;0
06/03/2006;01/06/2006;1;64;66;64;40102;0
06/03/2006;01/07/2006;1;65;67;65;9426;0
06/03/2006;01/08/2006;1;66;67;66;2712;0
06/03/2006;01/09/2006;1;66;67;67;3909;0
06/03/2006;01/10/2006;1;66;67;67;1559;0
06/03/2006;01/11/2006;1;67;68;68;1915;0
06/03/2006;01/12/2006;1;67;68;67;10219;0
06/03/2006;01/01/2007;1;67;0;0;1206;0
06/03/2006;01/02/2007;1;67;67;67;53;0
06/03/2006;01/03/2007;1;67;68;67;462;0
06/03/2006;01/04/2007;1;67;0;0;600;0
06/03/2006;01/05/2007;1;67;0;0;0;0
06/03/2006;01/06/2007;1;67;67;67;3052;0
06/03/2006;01/07/2007;1;67;0;0;300;0
06/03/2006;01/08/2007;1;67;0;0;351;0
06/03/2006;01/09/2007;1;67;0;0;0;0
06/03/2006;01/10/2007;1;67;0;0;0;0
06/03/2006;01/11/2007;1;67;0;0;0;0
06/03/2006;01/12/2007;1;67;68;67;1835;0
06/03/2006;01/01/2008;1;67;0;0;0;0
06/03/2006;01/02/2008;1;67;0;0;0;0
06/03/2006;01/03/2008;1;67;0;0;0;0
06/03/2006;01/04/2008;1;67;0;0;0;0
06/03/2006;01/05/2008;1;67;0;0;0;0
06/03/2006;01/06/2008;1;67;0;0;1750;0
06/03/2006;01/07/2008;1;67;0;0;0;0
06/03/2006;01/08/2008;1;67;0;0;0;0
06/03/2006;01/09/2008;1;67;0;0;0;0
06/03/2006;01/10/2008;1;67;0;0;0;0
06/03/2006;01/11/2008;1;67;0;0;0;0
06/03/2006;01/12/2008;1;67;68;67;1182;0
06/03/2006;01/01/2009;1;67;0;0;0;0
06/03/2006;01/02/2009;1;66;0;0;0;0
06/03/2006;01/03/2009;1;66;0;0;0;0
06/03/2006;01/04/2009;1;66;0;0;0;0
06/03/2006;01/05/2009;1;66;0;0;0;0
06/03/2006;01/06/2009;1;66;0;0;0;0
06/03/2006;01/07/2009;1;66;0;0;0;0
06/03/2006;01/08/2009;1;66;0;0;0;0
06/03/2006;01/09/2009;1;66;0;0;0;0
06/03/2006;01/10/2009;1;66;0;0;0;0
06/03/2006;01/11/2009;1;66;0;0;0;0
06/03/2006;01/12/2009;1;66;67;66;203;0
06/03/2006;01/01/2010;1;66;0;0;0;0
06/03/2006;01/02/2010;1;66;0;0;0;0
06/03/2006;01/03/2010;1;66;0;0;0;0
06/03/2006;01/04/2010;1;65;0;0;0;0
06/03/2006;01/05/2010;1;65;0;0;0;0
06/03/2006;01/06/2010;1;65;0;0;0;0
06/03/2006;01/07/2010;1;65;0;0;0;0
06/03/2006;01/08/2010;1;65;0;0;0;0
06/03/2006;01/09/2010;1;65;0;0;0;0
06/03/2006;01/10/2010;1;65;0;0;0;0
06/03/2006;01/11/2010;1;65;0;0;0;0
06/03/2006;01/12/2010;1;65;66;65;985;0
06/03/2006;01/01/2011;1;65;0;0;0;0
06/03/2006;01/02/2011;1;65;0;0;0;0
06/03/2006;01/03/2011;1;65;0;0;0;0
06/03/2006;01/04/2011;1;65;0;0;0;0
06/03/2006;01/05/2011;1;65;0;0;0;0
06/03/2006;01/06/2011;1;64;0;0;0;0
06/03/2006;01/07/2011;1;64;0;0;0;0
06/03/2006;01/08/2011;1;64;0;0;0;0
06/03/2006;01/09/2011;1;64;0;0;0;0
06/03/2006;01/10/2011;1;64;0;0;0;0
06/03/2006;01/11/2011;1;64;0;0;0;0
06/03/2006;01/12/2011;1;64;65;65;6;0
06/03/2006;01/12/2012;1;63;65;64;70;0
06/03/2006;01/04/2006;2;1;1;1;27463;0
06/03/2006;01/05/2006;2;1;1;1;16869;0
06/03/2006;01/06/2006;2;1;1;1;5159;0
06/03/2006;01/07/2006;2;1;1;1;2127;0
06/03/2006;01/08/2006;2;1;1;1;637;0
06/03/2006;01/09/2006;2;1;1;1;753;0
06/03/2006;01/10/2006;2;1;1;1;256;0
06/03/2006;01/11/2006;2;1;0;0;1;0
06/03/2006;01/12/2006;2;1;0;0;280;0
06/03/2006;01/01/2007;2;1;0;0;0;0
06/03/2006;01/04/2006;3;1;1;1;23799;0
06/03/2006;01/05/2006;3;1;1;1;12833;0
06/03/2006;01/06/2006;3;1;1;1;5022;0
06/03/2006;01/07/2006;3;1;1;1;1522;0
06/03/2006;01/08/2006;3;1;1;1;1072;0
06/03/2006;01/09/2006;3;1;0;0;394;0
06/03/2006;01/10/2006;3;1;0;0;608;0
06/03/2006;01/11/2006;3;1;1;1;109;0
06/03/2006;01/12/2006;3;1;1;1;1326;0
06/03/2006;01/01/2007;3;1;1;1;261;0
06/03/2006;01/02/2007;3;1;1;1;4;0
06/03/2006;01/03/2007;3;1;0;0;206;0
06/03/2006;01/04/2007;3;1;0;0;122;0
06/03/2006;01/05/2007;3;1;0;0;78;0
06/03/2006;01/06/2007;3;1;0;0;213;0
06/03/2006;01/07/2007;3;1;0;0;0;0
06/03/2006;01/08/2007;3;1;0;0;0;0
06/03/2006;01/09/2007;3;1;0;0;0;0
06/03/2006;01/04/2006;4;1;0;0;631;0
06/03/2006;01/05/2006;4;1;1;1;775;0
06/03/2006;01/06/2006;4;1;0;0;825;0
06/03/2006;01/07/2006;4;1;0;0;1113;0
06/03/2006;01/08/2006;4;1;0;0;415;0
06/03/2006;01/09/2006;4;1;0;0;0;0
06/03/2006;01/10/2006;4;1;1;1;50;0
06/03/2006;01/11/2006;4;1;0;0;0;0
06/03/2006;01/12/2006;4;1;0;0;0;0
06/03/2006;01/01/2007;4;1;0;0;0;0
06/03/2006;01/02/2007;4;1;0;0;0;0
06/03/2006;01/03/2007;4;1;0;0;0;0
07/03/2006;01/04/2006;1;61;62;61;120050;0
07/03/2006;01/05/2006;1;63;64;62;102969;0
07/03/2006;01/06/2006;1;64;65;63;55440;0
07/03/2006;01/07/2006;1;64;65;64;18557;0
07/03/2006;01/08/2006;1;65;66;65;6910;0
07/03/2006;01/09/2006;1;65;66;65;3704;0
07/03/2006;01/10/2006;1;65;67;66;1505;0
07/03/2006;01/11/2006;1;66;67;65;886;0
07/03/2006;01/12/2006;1;66;67;65;13792;0
07/03/2006;01/01/2007;1;66;0;0;138;0
07/03/2006;01/02/2007;1;66;66;66;21;0
07/03/2006;01/03/2007;1;66;67;67;232;0
07/03/2006;01/04/2007;1;66;0;0;50;0
07/03/2006;01/05/2007;1;66;0;0;50;0
07/03/2006;01/06/2007;1;66;66;66;841;0
07/03/2006;01/07/2007;1;66;0;0;720;0
07/03/2006;01/08/2007;1;66;0;0;750;0
07/03/2006;01/09/2007;1;66;0;0;0;0
07/03/2006;01/10/2007;1;66;0;0;0;0
07/03/2006;01/11/2007;1;66;0;0;0;0
07/03/2006;01/12/2007;1;66;67;66;3851;0
07/03/2006;01/01/2008;1;66;0;0;0;0
07/03/2006;01/02/2008;1;66;0;0;0;0
07/03/2006;01/03/2008;1;66;0;0;0;0
07/03/2006;01/04/2008;1;66;0;0;0;0
07/03/2006;01/05/2008;1;66;0;0;0;0
07/03/2006;01/06/2008;1;66;0;0;660;0
07/03/2006;01/07/2008;1;66;0;0;0;0
07/03/2006;01/08/2008;1;66;0;0;0;0
07/03/2006;01/09/2008;1;66;0;0;0;0
07/03/2006;01/10/2008;1;65;0;0;0;0
07/03/2006;01/11/2008;1;65;0;0;0;0
07/03/2006;01/12/2008;1;65;67;66;124;0
07/03/2006;01/01/2009;1;65;0;0;0;0
07/03/2006;01/02/2009;1;65;0;0;0;0
07/03/2006;01/03/2009;1;65;0;0;0;0
07/03/2006;01/04/2009;1;65;0;0;0;0
07/03/2006;01/05/2009;1;65;0;0;0;0
07/03/2006;01/06/2009;1;65;0;0;0;0
07/03/2006;01/07/2009;1;65;0;0;0;0
07/03/2006;01/08/2009;1;65;0;0;0;0
07/03/2006;01/09/2009;1;65;0;0;0;0
07/03/2006;01/10/2009;1;65;0;0;0;0
07/03/2006;01/11/2009;1;65;0;0;0;0
07/03/2006;01/12/2009;1;65;65;64;252;0
07/03/2006;01/01/2010;1;64;0;0;0;0
07/03/2006;01/02/2010;1;64;0;0;0;0
07/03/2006;01/03/2010;1;64;0;0;0;0
07/03/2006;01/04/2010;1;64;0;0;0;0
07/03/2006;01/05/2010;1;64;0;0;0;0
07/03/2006;01/06/2010;1;64;65;65;60;0
07/03/2006;01/07/2010;1;64;0;0;0;0
07/03/2006;01/08/2010;1;64;0;0;0;0
07/03/2006;01/09/2010;1;64;0;0;0;0
07/03/2006;01/10/2010;1;64;0;0;0;0
07/03/2006;01/11/2010;1;64;0;0;0;0
07/03/2006;01/12/2010;1;64;65;63;165;0
07/03/2006;01/01/2011;1;64;0;0;0;0
07/03/2006;01/02/2011;1;64;0;0;0;0
07/03/2006;01/03/2011;1;63;0;0;0;0
07/03/2006;01/04/2011;1;63;0;0;0;0
07/03/2006;01/05/2011;1;63;0;0;0;0
07/03/2006;01/06/2011;1;63;0;0;0;0
07/03/2006;01/07/2011;1;63;0;0;0;0
07/03/2006;01/08/2011;1;63;0;0;0;0
07/03/2006;01/09/2011;1;63;0;0;0;0
07/03/2006;01/10/2011;1;63;0;0;0;0
07/03/2006;01/11/2011;1;63;0;0;0;0
07/03/2006;01/12/2011;1;63;63;62;3;0
07/03/2006;01/12/2012;1;62;63;62;4;0
07/03/2006;01/04/2006;2;1;1;1;31331;0
07/03/2006;01/05/2006;2;1;1;1;14571;0
07/03/2006;01/06/2006;2;1;1;1;3433;0
07/03/2006;01/07/2006;2;1;1;1;2523;0
07/03/2006;01/08/2006;2;1;1;1;882;0
07/03/2006;01/09/2006;2;1;1;1;849;0
07/03/2006;01/10/2006;2;1;1;1;166;0
07/03/2006;01/11/2006;2;1;1;1;11;0
07/03/2006;01/12/2006;2;1;1;1;138;0
07/03/2006;01/01/2007;2;1;0;0;43;0
07/03/2006;01/04/2006;3;1;1;1;36091;0
07/03/2006;01/05/2006;3;1;1;1;19006;0
07/03/2006;01/06/2006;3;1;1;1;5520;0
07/03/2006;01/07/2006;3;1;1;1;1322;0
07/03/2006;01/08/2006;3;1;1;1;1743;0
07/03/2006;01/09/2006;3;1;1;1;2659;0
07/03/2006;01/10/2006;3;1;1;1;976;0
07/03/2006;01/11/2006;3;1;1;1;59;0
07/03/2006;01/12/2006;3;1;1;1;1493;0
07/03/2006;01/01/2007;3;1;1;1;234;0
07/03/2006;01/02/2007;3;1;1;1;90;0
07/03/2006;01/03/2007;3;1;1;1;9;0
07/03/2006;01/04/2007;3;1;1;1;155;0
07/03/2006;01/05/2007;3;1;0;0;0;0
07/03/2006;01/06/2007;3;1;0;0;0;0
07/03/2006;01/07/2007;3;1;0;0;0;0
07/03/2006;01/08/2007;3;1;0;0;0;0
07/03/2006;01/09/2007;3;1;0;0;0;0
07/03/2006;01/04/2006;4;1;1;1;778;0
07/03/2006;01/05/2006;4;1;0;0;1233;0
07/03/2006;01/06/2006;4;1;0;0;1305;0
07/03/2006;01/07/2006;4;1;0;0;1275;0
07/03/2006;01/08/2006;4;1;0;0;0;0
07/03/2006;01/09/2006;4;1;0;0;335;0
07/03/2006;01/10/2006;4;1;0;0;35;0
07/03/2006;01/11/2006;4;1;0;0;10;0
07/03/2006;01/12/2006;4;1;0;0;10;0
07/03/2006;01/01/2007;4;1;0;0;10;0
07/03/2006;01/02/2007;4;1;0;0;0;0
07/03/2006;01/03/2007;4;1;0;0;0;0
08/03/2006;01/04/2006;1;60;0;0;0;0
08/03/2006;01/05/2006;1;61;0;0;0;0
08/03/2006;01/06/2006;1;62;0;0;0;0
08/03/2006;01/07/2006;1;63;0;0;0;0
08/03/2006;01/08/2006;1;63;0;0;0;0
08/03/2006;01/09/2006;1;64;0;0;0;0
08/03/2006;01/10/2006;1;64;0;0;0;0
08/03/2006;01/11/2006;1;64;0;0;0;0
08/03/2006;01/12/2006;1;65;0;0;0;0
08/03/2006;01/01/2007;1;65;0;0;0;0
08/03/2006;01/02/2007;1;65;0;0;0;0
08/03/2006;01/03/2007;1;65;0;0;0;0
08/03/2006;01/04/2007;1;65;0;0;0;0
08/03/2006;01/05/2007;1;65;0;0;0;0
08/03/2006;01/06/2007;1;65;0;0;0;0
08/03/2006;01/07/2007;1;65;0;0;0;0
08/03/2006;01/08/2007;1;65;0;0;0;0
08/03/2006;01/09/2007;1;65;0;0;0;0
08/03/2006;01/10/2007;1;65;0;0;0;0
08/03/2006;01/11/2007;1;65;0;0;0;0
08/03/2006;01/12/2007;1;65;0;0;0;0
08/03/2006;01/01/2008;1;65;0;0;0;0
08/03/2006;01/02/2008;1;65;0;0;0;0
08/03/2006;01/03/2008;1;65;0;0;0;0
08/03/2006;01/04/2008;1;65;0;0;0;0
08/03/2006;01/05/2008;1;65;0;0;0;0
08/03/2006;01/06/2008;1;65;0;0;0;0
08/03/2006;01/07/2008;1;65;0;0;0;0
08/03/2006;01/08/2008;1;65;0;0;0;0
08/03/2006;01/09/2008;1;65;0;0;0;0
08/03/2006;01/10/2008;1;64;0;0;0;0
08/03/2006;01/11/2008;1;64;0;0;0;0
08/03/2006;01/12/2008;1;64;0;0;0;0
08/03/2006;01/01/2009;1;64;0;0;0;0
08/03/2006;01/02/2009;1;64;0;0;0;0
08/03/2006;01/03/2009;1;64;0;0;0;0
08/03/2006;01/04/2009;1;64;0;0;0;0
08/03/2006;01/05/2009;1;64;0;0;0;0
08/03/2006;01/06/2009;1;64;0;0;0;0
08/03/2006;01/07/2009;1;64;0;0;0;0
08/03/2006;01/08/2009;1;64;0;0;0;0
08/03/2006;01/09/2009;1;64;0;0;0;0
08/03/2006;01/10/2009;1;64;0;0;0;0
08/03/2006;01/11/2009;1;64;0;0;0;0
08/03/2006;01/12/2009;1;63;0;0;0;0
08/03/2006;01/01/2010;1;63;0;0;0;0
08/03/2006;01/02/2010;1;63;0;0;0;0
08/03/2006;01/03/2010;1;63;0;0;0;0
08/03/2006;01/04/2010;1;63;0;0;0;0
08/03/2006;01/05/2010;1;63;0;0;0;0
08/03/2006;01/06/2010;1;63;0;0;0;0
08/03/2006;01/07/2010;1;63;0;0;0;0
08/03/2006;01/08/2010;1;63;0;0;0;0
08/03/2006;01/09/2010;1;63;0;0;0;0
08/03/2006;01/10/2010;1;63;0;0;0;0
08/03/2006;01/11/2010;1;63;0;0;0;0
08/03/2006;01/12/2010;1;63;0;0;0;0
08/03/2006;01/01/2011;1;63;0;0;0;0
08/03/2006;01/02/2011;1;62;0;0;0;0
08/03/2006;01/03/2011;1;62;0;0;0;0
08/03/2006;01/04/2011;1;62;0;0;0;0
08/03/2006;01/05/2011;1;62;0;0;0;0
08/03/2006;01/06/2011;1;62;0;0;0;0
08/03/2006;01/07/2011;1;62;0;0;0;0
08/03/2006;01/08/2011;1;62;0;0;0;0
08/03/2006;01/09/2011;1;62;0;0;0;0
08/03/2006;01/10/2011;1;62;0;0;0;0
08/03/2006;01/11/2011;1;62;0;0;0;0
08/03/2006;01/12/2011;1;62;0;0;0;0
08/03/2006;01/12/2012;1;61;0;0;0;0
08/03/2006;01/04/2006;2;1;0;0;0;0
08/03/2006;01/05/2006;2;1;0;0;0;0
08/03/2006;01/06/2006;2;1;0;0;0;0
08/03/2006;01/07/2006;2;1;0;0;0;0
08/03/2006;01/08/2006;2;1;0;0;0;0
08/03/2006;01/09/2006;2;1;0;0;0;0
08/03/2006;01/10/2006;2;1;0;0;0;0
08/03/2006;01/11/2006;2;1;0;0;0;0
08/03/2006;01/12/2006;2;1;0;0;0;0
08/03/2006;01/01/2007;2;1;0;0;0;0
08/03/2006;01/04/2006;3;1;0;0;0;0
08/03/2006;01/05/2006;3;1;0;0;0;0
08/03/2006;01/06/2006;3;1;0;0;0;0
08/03/2006;01/07/2006;3;1;0;0;0;0
08/03/2006;01/08/2006;3;1;0;0;0;0
08/03/2006;01/09/2006;3;1;0;0;0;0
08/03/2006;01/10/2006;3;1;0;0;0;0
08/03/2006;01/11/2006;3;1;0;0;0;0
08/03/2006;01/12/2006;3;1;0;0;0;0
08/03/2006;01/01/2007;3;1;0;0;0;0
08/03/2006;01/02/2007;3;1;0;0;0;0
08/03/2006;01/03/2007;3;1;0;0;0;0
08/03/2006;01/04/2007;3;1;0;0;0;0
08/03/2006;01/05/2007;3;1;0;0;0;0
08/03/2006;01/06/2007;3;1;0;0;0;0
08/03/2006;01/07/2007;3;1;0;0;0;0
08/03/2006;01/08/2007;3;1;0;0;0;0
08/03/2006;01/09/2007;3;1;0;0;0;0
08/03/2006;01/04/2006;4;1;0;0;833;0
08/03/2006;01/05/2006;4;1;0;0;635;0
08/03/2006;01/06/2006;4;1;1;1;681;0
08/03/2006;01/07/2006;4;1;1;1;1064;0
08/03/2006;01/08/2006;4;1;0;0;124;0
08/03/2006;01/09/2006;4;1;0;0;10;0
08/03/2006;01/10/2006;4;1;0;0;61;0
08/03/2006;01/11/2006;4;1;0;0;0;0
08/03/2006;01/12/2006;4;1;0;0;0;0
08/03/2006;01/01/2007;4;1;0;0;0;0
08/03/2006;01/02/2007;4;1;0;0;0;0
08/03/2006;01/03/2007;4;1;0;0;0;0
09/03/2006;01/04/2006;1;60;0;0;0;0
09/03/2006;01/05/2006;1;62;0;0;0;0
09/03/2006;01/06/2006;1;63;0;0;0;0
09/03/2006;01/07/2006;1;64;0;0;0;0
09/03/2006;01/08/2006;1;64;0;0;0;0
09/03/2006;01/09/2006;1;65;0;0;0;0
09/03/2006;01/10/2006;1;65;0;0;0;0
09/03/2006;01/11/2006;1;65;0;0;0;0
09/03/2006;01/12/2006;1;65;0;0;0;0
09/03/2006;01/01/2007;1;66;0;0;0;0
09/03/2006;01/02/2007;1;66;0;0;0;0
09/03/2006;01/03/2007;1;66;0;0;0;0
09/03/2006;01/04/2007;1;66;0;0;0;0
09/03/2006;01/05/2007;1;66;0;0;0;0
09/03/2006;01/06/2007;1;66;0;0;0;0
09/03/2006;01/07/2007;1;66;0;0;0;0
09/03/2006;01/08/2007;1;66;0;0;0;0
09/03/2006;01/09/2007;1;66;0;0;0;0
09/03/2006;01/10/2007;1;66;0;0;0;0
09/03/2006;01/11/2007;1;66;0;0;0;0
09/03/2006;01/12/2007;1;66;0;0;0;0
09/03/2006;01/01/2008;1;66;0;0;0;0
09/03/2006;01/02/2008;1;66;0;0;0;0
09/03/2006;01/03/2008;1;66;0;0;0;0
09/03/2006;01/04/2008;1;66;0;0;0;0
09/03/2006;01/05/2008;1;66;0;0;0;0
09/03/2006;01/06/2008;1;65;0;0;0;0
09/03/2006;01/07/2008;1;65;0;0;0;0
09/03/2006;01/08/2008;1;65;0;0;0;0
09/03/2006;01/09/2008;1;65;0;0;0;0
09/03/2006;01/10/2008;1;65;0;0;0;0
09/03/2006;01/11/2008;1;65;0;0;0;0
09/03/2006;01/12/2008;1;65;0;0;0;0
09/03/2006;01/01/2009;1;65;0;0;0;0
09/03/2006;01/02/2009;1;65;0;0;0;0
09/03/2006;01/03/2009;1;65;0;0;0;0
09/03/2006;01/04/2009;1;65;0;0;0;0
09/03/2006;01/05/2009;1;65;0;0;0;0
09/03/2006;01/06/2009;1;65;0;0;0;0
09/03/2006;01/07/2009;1;65;0;0;0;0
09/03/2006;01/08/2009;1;64;0;0;0;0
09/03/2006;01/09/2009;1;64;0;0;0;0
09/03/2006;01/10/2009;1;64;0;0;0;0
09/03/2006;01/11/2009;1;64;0;0;0;0
09/03/2006;01/12/2009;1;64;0;0;0;0
09/03/2006;01/01/2010;1;64;0;0;0;0
09/03/2006;01/02/2010;1;64;0;0;0;0
09/03/2006;01/03/2010;1;64;0;0;0;0
09/03/2006;01/04/2010;1;64;0;0;0;0
09/03/2006;01/05/2010;1;64;0;0;0;0
09/03/2006;01/06/2010;1;64;0;0;0;0
09/03/2006;01/07/2010;1;64;0;0;0;0
09/03/2006;01/08/2010;1;64;0;0;0;0
09/03/2006;01/09/2010;1;64;0;0;0;0
09/03/2006;01/10/2010;1;63;0;0;0;0
09/03/2006;01/11/2010;1;63;0;0;0;0
09/03/2006;01/12/2010;1;63;0;0;0;0
09/03/2006;01/01/2011;1;63;0;0;0;0
09/03/2006;01/02/2011;1;63;0;0;0;0
09/03/2006;01/03/2011;1;63;0;0;0;0
09/03/2006;01/04/2011;1;63;0;0;0;0
09/03/2006;01/05/2011;1;63;0;0;0;0
09/03/2006;01/06/2011;1;63;0;0;0;0
09/03/2006;01/07/2011;1;63;0;0;0;0
09/03/2006;01/08/2011;1;63;0;0;0;0
09/03/2006;01/09/2011;1;63;0;0;0;0
09/03/2006;01/10/2011;1;63;0;0;0;0
09/03/2006;01/11/2011;1;63;0;0;0;0
09/03/2006;01/12/2011;1;62;0;0;0;0
09/03/2006;01/12/2012;1;62;0;0;0;0
09/03/2006;01/04/2006;2;1;0;0;0;0
09/03/2006;01/05/2006;2;1;0;0;0;0
09/03/2006;01/06/2006;2;1;0;0;0;0
09/03/2006;01/07/2006;2;1;0;0;0;0
09/03/2006;01/08/2006;2;1;0;0;0;0
09/03/2006;01/09/2006;2;1;0;0;0;0
09/03/2006;01/10/2006;2;1;0;0;0;0
09/03/2006;01/11/2006;2;1;0;0;0;0
09/03/2006;01/12/2006;2;1;0;0;0;0
09/03/2006;01/01/2007;2;1;0;0;0;0
09/03/2006;01/04/2006;3;1;0;0;0;0
09/03/2006;01/05/2006;3;1;0;0;0;0
09/03/2006;01/06/2006;3;1;0;0;0;0
09/03/2006;01/07/2006;3;1;0;0;0;0
09/03/2006;01/08/2006;3;1;0;0;0;0
09/03/2006;01/09/2006;3;1;0;0;0;0
09/03/2006;01/10/2006;3;1;0;0;0;0
09/03/2006;01/11/2006;3;1;0;0;0;0
09/03/2006;01/12/2006;3;1;0;0;0;0
09/03/2006;01/01/2007;3;1;0;0;0;0
09/03/2006;01/02/2007;3;1;0;0;0;0
09/03/2006;01/03/2007;3;1;0;0;0;0
09/03/2006;01/04/2007;3;1;0;0;0;0
09/03/2006;01/05/2007;3;1;0;0;0;0
09/03/2006;01/06/2007;3;1;0;0;0;0
09/03/2006;01/07/2007;3;1;0;0;0;0
09/03/2006;01/08/2007;3;1;0;0;0;0
09/03/2006;01/09/2007;3;1;0;0;0;0
09/03/2006;01/04/2006;4;1;0;0;201;0
09/03/2006;01/05/2006;4;1;0;0;651;0
09/03/2006;01/06/2006;4;1;0;0;573;0
09/03/2006;01/07/2006;4;1;1;1;552;0
09/03/2006;01/08/2006;4;1;0;0;14;0
09/03/2006;01/09/2006;4;1;0;0;0;0
09/03/2006;01/10/2006;4;1;0;0;0;0
09/03/2006;01/11/2006;4;1;0;0;0;0
09/03/2006;01/12/2006;4;1;0;0;0;0
09/03/2006;01/01/2007;4;1;0;0;0;0
09/03/2006;01/02/2007;4;1;0;0;0;0
09/03/2006;01/03/2007;4;1;0;0;0;0
10/03/2006;01/04/2006;1;59;0;0;0;0
